Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
85000,,3573546,CHEMBL1280026,Antibacterial activity against multidrug resistant Streptococcus pneumoniae MED 1090 assessed as bacterial count at 0.06 ug/ml after 8 hrs by time-kill assay,F,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1275440,Antimicrob Agents Chemother,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,,968403,=,1,0,=,log10CFU/ml,,3.4,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,log10CFU/ml,,,3.4
85001,,3573547,CHEMBL1280025,Antibacterial activity against multidrug resistant Streptococcus pneumoniae MED 1090 assessed as bacterial count at 0.06 ug/ml after 24 hrs by time-kill assay,F,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1275440,Antimicrob Agents Chemother,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,,968403,=,1,0,=,log10CFU/ml,,3.4,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,log10CFU/ml,,,3.4
85002,,3573548,CHEMBL1280024,Antibacterial activity against multidrug resistant Streptococcus pneumoniae MED 1090 assessed as bacterial count at 0.12 ug/ml after 2 hrs by time-kill assay,F,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1275440,Antimicrob Agents Chemother,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,,968403,=,1,0,=,log10CFU/ml,,1.1,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,log10CFU/ml,,,1.1
85003,,3573549,CHEMBL1279792,Antibacterial activity against multidrug resistant Streptococcus pneumoniae MED 1090 assessed as bacterial count at 0.12 ug/ml after 4 hrs by time-kill assay,F,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1275440,Antimicrob Agents Chemother,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,,968403,=,1,0,=,log10CFU/ml,,1.9,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,log10CFU/ml,,,1.9
85004,,3573550,CHEMBL1279791,Antibacterial activity against multidrug resistant Streptococcus pneumoniae MED 1090 assessed as bacterial count at 0.12 ug/ml after 8 hrs by time-kill assay,F,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1275440,Antimicrob Agents Chemother,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,,968403,=,1,0,=,log10CFU/ml,,3.3,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,log10CFU/ml,,,3.3
85005,,5079604,CHEMBL1614670,Volume of distribution at steady state in human after iv administration,A,BAO_0003041,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1614632,Drug Metab Dispos,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,,1310407,=,1,1,=,Vdss,L.kg-1,0.11,CHEMBL612558,,ADMET,,,Vdss,L/kg,UO_0000197,0.11
85006,,5079813,CHEMBL1614671,Clearance in human after iv administration,A,BAO_0002759,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1614632,Drug Metab Dispos,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,,1310407,=,1,1,=,CL,mL.min-1.kg-1,0.2,CHEMBL612558,,ADMET,,,CL,mL/min/kg,,0.2
85007,,5080017,CHEMBL1614672,Fraction unbound in human after iv administration,A,BAO_0000179,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1614632,Drug Metab Dispos,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,,1310407,=,1,1,=,Fu,,0.07,CHEMBL3879801,,NON-PROTEIN TARGET,,,fu,,,0.07
85008,,5082579,CHEMBL1614674,Half life in human after iv administration,A,BAO_0002115,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1614632,Drug Metab Dispos,2008.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,http://qudt.org/vocab/unit#Hour,1310407,=,1,1,=,T1/2,hr,6.7,CHEMBL612558,,ADMET,,,t1/2,h,UO_0000032,6.7
85009,,5103790,CHEMBL1638585,"Antimicrobial activity against vancomycin-susceptible-, methicillin-resistant Staphylococcus aureus ATCC 33591 by microdilution method",F,BAO_0002146,BAO_0000218,organism-based format,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,CHEMBL1629663,Antimicrob Agents Chemother,2009.0,CHEMBL507870,TELAVANCIN,CHEMBL507870,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313041,=,1,1,=,MIC,ug.mL-1,0.25,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug ml-1,UO_0000274,0.25
