Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
8000,,2684381,CHEMBL1058839,Increase in erm(B) mRNA expression in Streptococcus pneumoniae PC13 transformant harboring 136-bp deletion in erm(B) gene at 0.008 ug/ml by qRT-PCR relative to baseline,F,BAO_0000179,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,,824052,=,1,0,=,FC,,1.31,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,FC,,,1.31
8001,,2684382,CHEMBL1058840,Increase in erm(B) mRNA expression in wild-type Streptococcus pneumoniae PC13 at 0.008 ug/ml by qRT-PCR relative to baseline,F,BAO_0000179,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,,824052,=,1,0,=,FC,,0.66,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,FC,,,0.66
8002,,2684386,CHEMBL1058837,Antimicrobial activity against wild-type Streptococcus pneumoniae PC13 by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,http://www.openphacts.org/units/MicrogramPerMilliliter,824052,=,1,1,=,MIC,ug.mL-1,0.06,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,MIC,ug ml-1,UO_0000274,0.06
8003,,2684393,CHEMBL1058836,Antimicrobial activity against telithromycin-resistant Streptococcus pneumoniae isolate P1501016 by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,http://www.openphacts.org/units/MicrogramPerMilliliter,824052,=,1,1,=,MIC,ug.mL-1,8.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,MIC,ug ml-1,UO_0000274,8.0
8004,,2684397,CHEMBL1058838,Antimicrobial activity against Streptococcus pneumoniae PC13 transformant harboring 136-bp deletion in erm(B) gene by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,http://www.openphacts.org/units/MicrogramPerMilliliter,824052,=,1,1,=,MIC,ug.mL-1,16.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,MIC,ug ml-1,UO_0000274,16.0
8005,,2684400,CHEMBL1062368,Increase in dimethylation at position A2058 of 23S rRNA of wild type Streptococcus pneumoniae PC13 at 0.008 ug/ml by phosphorimager scanning relative to baseline,F,BAO_0001103,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,http://qudt.org/vocab/unit#Percent,824052,=,1,0,=,Activity,%,29.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,Activity,%,UO_0000187,29.0
8006,,2684401,CHEMBL1062369,Increase in dimethylation at position A2058 of 23S rRNA of wild type Streptococcus pneumoniae PC13 at 0.25 ug/ml by phosphorimager scanning relative to baseline,F,BAO_0001103,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,http://qudt.org/vocab/unit#Percent,824052,=,1,0,=,Activity,%,46.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,Activity,%,UO_0000187,46.0
8007,,2684407,CHEMBL1062370,Increase in dimethylation at position A2058 of 23S rRNA of Streptococcus pneumoniae PC13 transformant harboring 136-bp deletion in erm(B) gene at 0.008 ug/ml by phosphorimager scanning relative to baseline,F,BAO_0001103,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,http://qudt.org/vocab/unit#Percent,824052,=,1,0,=,Activity,%,64.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,Activity,%,UO_0000187,64.0
8008,,2684408,CHEMBL1062372,Increase in dimethylation at position A2058 of 23S rRNA of Streptococcus pneumoniae isolate P1501016 at 0.008 ug/ml by phosphorimager scanning relative to baseline,F,BAO_0001103,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152469,Antimicrob Agents Chemother,2008.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,http://qudt.org/vocab/unit#Percent,824052,=,1,0,=,Activity,%,66.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,Activity,%,UO_0000187,66.0
8009,Active,2695307,CHEMBL1063979,Antimicrobial activity against erythromycin-susceptible Streptococcus pneumoniae ATCC 49619 by broth microdilution method,F,BAO_0000375,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,CHEMBL1152401,Bioorg Med Chem Lett,2009.0,CHEMBL1136,TELITHROMYCIN,CHEMBL1136,0,,822352,,1,0,,Activity,,,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,Activity,,,
