Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
42000,See Activity_Supp For Individual Animal Data,17423046,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,http://qudt.org/vocab/unit#Percent,2834994,=,15,1,=,BASOLE,%,0.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,BASOPHIL,%,UO_0000187,0.0
42001,See Activity_Supp For Individual Animal Data,17423047,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,http://qudt.org/vocab/unit#Percent,2834994,=,15,1,=,EOSLE,%,0.33,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,EOSINOPHIL,%,UO_0000187,0.33
42002,See Activity_Supp For Individual Animal Data,17423048,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,,2834994,=,15,1,=,RBC,cells.uL-1,5260000.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,ERYTHROCYTE COUNT,x10E6/uL,,5.26
42003,See Activity_Supp For Individual Animal Data,17423049,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,http://qudt.org/vocab/unit#Percent,2834994,=,15,1,=,HCT,%,34.07,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,HEMATOCRIT,%,UO_0000187,34.07
42004,See Activity_Supp For Individual Animal Data,17423050,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2834994,=,15,1,=,HGB,ug.mL-1,137300.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,HEMOGLOBIN,G/DL,UO_0000274,13.73
42005,See Activity_Supp For Individual Animal Data,17423051,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,,2834994,=,15,1,=,WBC,cells.uL-1,13070.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,LEUKOCYTE COUNT,x10E3/uL,,13.07
42006,See Activity_Supp For Individual Animal Data,17423052,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,http://qudt.org/vocab/unit#Percent,2834994,=,15,1,=,LYMLE,%,92.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,LYMPHOCYTE,%,UO_0000187,92.0
42007,See Activity_Supp For Individual Animal Data,17423053,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,,2834994,=,15,1,=,MCH,pg,26.17,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,MEAN CORPUSCULAR HEMOGLOBIN,PG,UO_0000025,26.17
42008,See Activity_Supp For Individual Animal Data,17423054,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2834994,=,15,1,=,MCHC,ug.mL-1,403000.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,MEAN CORPUSCULAR HEMOGLOBIN CONCENTRATION,G/DL,UO_0000274,40.3
42009,See Activity_Supp For Individual Animal Data,17423055,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL3885881,,,CHEMBL31,GATIFLOXACIN,CHEMBL31,0,,2834994,=,15,1,=,MCV,fL,64.87,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,11974.0,MEAN CORPUSCULAR VOLUME,FL,,64.87
