Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
21000,Not Active,5085168,CHEMBL1637775,Antibacterial activity against Bacillus anthracis spores assessed as reduction in membrane potential at 0.01 uM,F,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629561,Antimicrob Agents Chemother,2008.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,1312960,,1,0,,Activity,,,CHEMBL613904,Bacillus anthracis,Bacillus anthracis,1392.0,,Activity,,,
21001,Not Active,5085169,CHEMBL1637776,Antibacterial activity against Bacillus anthracis spores assessed as reduction in membrane potential at 0.1 uM,F,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629561,Antimicrob Agents Chemother,2008.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,1312960,,1,0,,Activity,,,CHEMBL613904,Bacillus anthracis,Bacillus anthracis,1392.0,,Activity,,,
21002,Not Active,5085170,CHEMBL1637777,Antibacterial activity against Bacillus anthracis spores assessed as reduction in membrane potential at 1 uM,F,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629561,Antimicrob Agents Chemother,2008.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,1312960,,1,0,,Activity,,,CHEMBL613904,Bacillus anthracis,Bacillus anthracis,1392.0,,Activity,,,
21003,Not Active,5085171,CHEMBL1637778,Antibacterial activity against Bacillus anthracis spores assessed as reduction in membrane potential at 10 uM,F,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629561,Antimicrob Agents Chemother,2008.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,1312960,,1,0,,Activity,,,CHEMBL613904,Bacillus anthracis,Bacillus anthracis,1392.0,,Activity,,,
21004,Active,5085179,CHEMBL1637786,Antibacterial activity against Bacillus anthracis spores assessed as loss of membrane integrity at 0.01 uM by flow cytometry relative to control,F,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629561,Antimicrob Agents Chemother,2008.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,1312960,,1,0,,Activity,,,CHEMBL613904,Bacillus anthracis,Bacillus anthracis,1392.0,,Activity,,,
21005,Active,5085180,CHEMBL1637779,Antibacterial activity against Bacillus anthracis spores assessed as loss of membrane integrity at 0.1 uM by flow cytometry relative to control,F,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629561,Antimicrob Agents Chemother,2008.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,1312960,,1,0,,Activity,,,CHEMBL613904,Bacillus anthracis,Bacillus anthracis,1392.0,,Activity,,,
21006,Active,5085181,CHEMBL1637780,Antibacterial activity against Bacillus anthracis spores assessed as loss of membrane integrity at 1 uM by flow cytometry relative to control,F,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629561,Antimicrob Agents Chemother,2008.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,1312960,,1,0,,Activity,,,CHEMBL613904,Bacillus anthracis,Bacillus anthracis,1392.0,,Activity,,,
21007,Active,5085182,CHEMBL1637781,Antibacterial activity against Bacillus anthracis spores assessed as loss of membrane integrity at 10 uM by flow cytometry relative to control,F,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629561,Antimicrob Agents Chemother,2008.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,1312960,,1,0,,Activity,,,CHEMBL613904,Bacillus anthracis,Bacillus anthracis,1392.0,,Activity,,,
21008,,5085966,CHEMBL1634884,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, Y87, parC I80, G84 and parE A458 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,300.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,300.0
21009,,5085968,CHEMBL1634883,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, Y87 and parC I80, G84 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,40.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,40.0
21010,,5085969,CHEMBL1634882,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, Y87, parC I80 and parE A458 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,100.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,100.0
21011,,5085970,CHEMBL1634881,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, Y87 and parC I80 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,10.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,10.0
21012,,5085971,CHEMBL1634880,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, Y87 and parC K84 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,500.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,500.0
21013,,5085972,CHEMBL1634879,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, Y87 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,2.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,2.0
21014,,5085973,CHEMBL1634878,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83,N87,gyrB V456, parC I80 and parE A458 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,200.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,200.0
21015,,5085974,CHEMBL1634877,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87, parC I80, K84 and parE D460 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,200.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,200.0
21016,,5085975,CHEMBL1634876,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87, gyrB T471 and parC I80, G84 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,100.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,100.0
21017,,5085976,CHEMBL1634875,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87 and parC R80, V84 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,500.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,500.0
21018,,5085977,CHEMBL1634874,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87 and parC I80, G84 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,50.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,50.0
21019,,5085978,CHEMBL1634873,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87, parC I80 and parE A548 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,100.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,100.0
21020,,5085979,CHEMBL1634872,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87, parC I80 and parE M464 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,100.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,100.0
21021,,5085980,CHEMBL1634871,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87 and parC I80 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,10.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,10.0
21022,,5085981,CHEMBL1634870,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87 and parC K84 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,100.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,100.0
21023,,5085982,CHEMBL1634869,"Antimicrobial activity against Escherichia coli K-12 harboring gyrA L83, N87 mutant gene by agar dilution method",F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,10.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,10.0
21024,,5085983,CHEMBL1634866,Antimicrobial activity against Escherichia coli K-12 harboring gyrA A83 mutant gene by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,0.094,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,0.094
21025,,5085984,CHEMBL1634868,Antimicrobial activity against Escherichia coli K-12 harboring parE A458 mutant gene by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,0.01,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,0.01
21026,,5085985,CHEMBL1634867,Antimicrobial activity against Escherichia coli K-12 harboring by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1629564,Antimicrob Agents Chemother,2009.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1313900,=,1,1,=,MIC,ug.mL-1,0.004,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,0.004
