Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
25000,,12472875,CHEMBL3056650,Antibacterial activity against Enterobacter aerogenesNCIM 2075 after 18 hr by disk diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3046426,Med Chem Res,2010.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1809366,=,1,1,=,IZ,mm,10.0,CHEMBL612508,Klebsiella aerogenes,Klebsiella aerogenes,548.0,,DIZ,mm,UO_0000016,10.0
25001,,12472881,CHEMBL3057269,Antibacterial activity against Escherichia coli NCIM 2065 after 18 hr by disk diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3046426,Med Chem Res,2010.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1809366,=,1,1,=,IZ,mm,16.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,DIZ,mm,UO_0000016,16.0
25002,,12472887,CHEMBL3057270,Antibacterial activity against Staphylococcus albus NCIM 2178 after 18 hr by disk diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3046426,Med Chem Res,2010.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1809366,=,1,1,=,IZ,mm,8.0,CHEMBL612624,Staphylococcus,Staphylococcus,1279.0,,DIZ,mm,UO_0000016,8.0
25003,,12472893,CHEMBL3057271,Antibacterial activity against Bacillus cereus NCIM 2018 after 18 hr by disk diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3046426,Med Chem Res,2010.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1809366,=,1,1,=,IZ,mm,9.0,CHEMBL613070,Bacillus cereus,Bacillus cereus,1396.0,,DIZ,mm,UO_0000016,9.0
25004,,12472899,CHEMBL3057272,Antibacterial activity against Micrococcus luteus NCIM 2155 after 18 hr by disk diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3046426,Med Chem Res,2010.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1809366,=,1,1,=,IZ,mm,8.0,CHEMBL614421,Micrococcus luteus,Micrococcus luteus,1270.0,,DIZ,mm,UO_0000016,8.0
25005,,12472905,CHEMBL3057800,Antibacterial activity against Bacillus lentus NCIM 2018 after 18 hr by disk diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3046426,Med Chem Res,2010.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1809366,=,1,1,=,IZ,mm,9.0,CHEMBL614960,Lederbergia lenta,Lederbergia lenta,1467.0,,DIZ,mm,UO_0000016,9.0
25006,,12473920,CHEMBL3057769,Antibacterial activity against Klebsiella pneumoniae after 24 hr by two-fold serial dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3045603,Med Chem Res,2005.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809706,=,1,1,=,MIC,ug.mL-1,50.0,CHEMBL350,Klebsiella pneumoniae,Klebsiella pneumoniae,573.0,,MIC,ug ml-1,UO_0000274,50.0
25007,,12473929,CHEMBL3057771,Antibacterial activity against Escherichia coli after 24 hr by two-fold serial dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3045603,Med Chem Res,2005.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809706,=,1,1,=,MIC,ug.mL-1,25.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,25.0
25008,,12473940,CHEMBL3057770,Antibacterial activity against Salmonella enterica subsp. enterica serovar Typhi after 24 hr by two-fold serial dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3045603,Med Chem Res,2005.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809706,=,1,1,=,MIC,ug.mL-1,50.0,CHEMBL614448,Salmonella enterica subsp. enterica serovar Typhi,Salmonella typhi,90370.0,,MIC,ug ml-1,UO_0000274,50.0
25009,,12473951,CHEMBL3057772,Antibacterial activity against Staphylococcus aureus after 24 hr by two-fold serial dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3045603,Med Chem Res,2005.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809706,=,1,1,=,MIC,ug.mL-1,25.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug ml-1,UO_0000274,25.0
25010,,12473962,CHEMBL3055734,Antibacterial activity against Pseudomonas aeruginosa after 24 hr by two-fold serial dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3045603,Med Chem Res,2005.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1809706,=,1,1,=,MIC,ug.mL-1,12.5,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,MIC,ug ml-1,UO_0000274,12.5
25011,,12475242,CHEMBL3053584,Antimicrobial activity against Mycobacterium tuberculosis by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3044730,Med Chem Res,2012.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1807320,=,1,1,=,MIC,ug.mL-1,3.13,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,MIC,ug ml-1,UO_0000274,3.13
25012,,12476947,CHEMBL3055412,Antibacterial activity against Klebsiella pneumoniae after 24 hr by broth serial microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3045200,Med Chem Res,2012.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Nanomolar,1808275,=,1,1,=,MIC,nM,120000.0,CHEMBL350,Klebsiella pneumoniae,Klebsiella pneumoniae,573.0,,MIC,mM,UO_0000065,0.12
25013,,12476959,CHEMBL3055413,Antibacterial activity against Salmonella enterica subsp. enterica serovar Typhi after 24 hr by broth serial microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3045200,Med Chem Res,2012.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Nanomolar,1808275,=,1,1,=,MIC,nM,190000.0,CHEMBL614448,Salmonella enterica subsp. enterica serovar Typhi,Salmonella typhi,90370.0,,MIC,mM,UO_0000065,0.19
25014,,12476971,CHEMBL3055414,Antibacterial activity against Bacillus subtilis after 24 hr by broth serial microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3045200,Med Chem Res,2012.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Nanomolar,1808275,=,1,1,=,MIC,nM,250000.0,CHEMBL359,Bacillus subtilis,Bacillus subtilis,1423.0,,MIC,mM,UO_0000065,0.25
