Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
26000,,13868792,CHEMBL3101232,Bactericidal activity against Bacillus cereus ATCC 11778 after 24 hrs by CFU counting assay,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,0,=,MBC,ug ml-1,4.0,CHEMBL613070,Bacillus cereus,Bacillus cereus,1396.0,,MBC,ug ml-1,UO_0000274,4.0
26001,,13868796,CHEMBL3101365,Bactericidal activity against multidrug-resistant Pseudomonas aeruginosa PAO1 after 24 hrs by CFU counting assay,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,0,=,MBC,ug ml-1,4.0,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,MBC,ug ml-1,UO_0000274,4.0
26002,,13868800,CHEMBL3101366,Bactericidal activity against multidrug-resistant Stenotrophomonas maltophilia D457R after 24 hrs by CFU counting assay,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,0,=,MBC,ug ml-1,256.0,CHEMBL612366,Stenotrophomonas maltophilia,Stenotrophomonas maltophilia,40324.0,,MBC,ug ml-1,UO_0000274,256.0
26003,,13869391,CHEMBL3101367,Bactericidal activity against vancomycin-resistant Acinetobacter haemolyticus BW62 after 24 hrs by CFU counting assay,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,0,=,MBC,ug ml-1,4.0,CHEMBL613782,Acinetobacter haemolyticus,Acinetobacter haemolyticus,29430.0,,MBC,ug ml-1,UO_0000274,4.0
26004,,13869395,CHEMBL3101368,Bactericidal activity against ESBL-producing Escherichia coli BW55 after 24 hrs by CFU counting assay,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,0,=,MBC,ug ml-1,1.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MBC,ug ml-1,UO_0000274,1.0
26005,,13869399,CHEMBL3101369,Bactericidal activity against multidrug-resistant Escherichia coli BW54 after 24 hrs by CFU counting assay,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,0,=,MBC,ug ml-1,4.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MBC,ug ml-1,UO_0000274,4.0
26006,,13869403,CHEMBL3101370,Antibacterial activity against methicillin-resistant Staphylococcus aureus BW61 after 24 hrs by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,1,=,MIC,ug.mL-1,4.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug ml-1,UO_0000274,4.0
26007,,13869407,CHEMBL3101371,Antibacterial activity against Staphylococcus aureus ATCC 29213 after 24 hrs by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,1,=,MIC,ug.mL-1,4.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug ml-1,UO_0000274,4.0
26008,,13869411,CHEMBL3101372,Antibacterial activity against Bacillus cereus ATCC 11778 after 24 hrs by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,1,=,MIC,ug.mL-1,4.0,CHEMBL613070,Bacillus cereus,Bacillus cereus,1396.0,,MIC,ug ml-1,UO_0000274,4.0
26009,,13869415,CHEMBL3101373,Antibacterial activity against multidrug-resistant Pseudomonas aeruginosa PAO1 after 24 hrs by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3098034,Bioorg Med Chem Lett,2014.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1955829,=,1,1,=,MIC,ug.mL-1,4.0,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,MIC,ug ml-1,UO_0000274,4.0
