Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
175000,,3478731,CHEMBL1266066,"Antibacterial activity against Escherichia coli J53 transconjugated with Klebsiella pneumoniae isolate VA367 containing blaKPC-3, qnrB19, blaTEM-1, blaSHV-11, aac(6')-1b genes by Etest method",F,BAO_0002146,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255372,Antimicrob Agents Chemother,2008.0,CHEMBL148,IMIPENEM,CHEMBL148,0,http://www.openphacts.org/units/MicrogramPerMilliliter,959847,=,1,1,=,MIC,ug.mL-1,4.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,4.0
175001,,3480851,CHEMBL1267914,Activity of Acinetobacter baumannii Beta-lactamase OXA,B,BAO_0000481,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255384,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,,961922,<=,1,0,<=,Kcat,/s,1.0,CHEMBL612545,,Unchecked,,,Kcat,/s,,1.0
175002,,3480852,CHEMBL1267916,Activity of Klebsiella pneumoniae Beta-lactamase OXA,B,BAO_0000481,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255384,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,,961922,<=,1,0,<=,Kcat,/s,1.0,CHEMBL612545,,Unchecked,,,Kcat,/s,,1.0
175003,,3480853,CHEMBL1267917,Activity of pseudomonas aeruginosa Beta-lactamase OXA,B,BAO_0000481,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255384,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,,961922,<=,1,0,<=,Kcat,/s,1.0,CHEMBL612545,,Unchecked,,,Kcat,/s,,1.0
175004,,3482719,CHEMBL1267279,Antibacterial activity against erythromycin resistant Campylobacter sp. by agar plate dilution method,F,BAO_0000179,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255394,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,http://www.openphacts.org/units/MicrogramPerMilliliter,959885,=,1,1,=,MIC90,ug.mL-1,0.5,CHEMBL3879801,,NON-PROTEIN TARGET,,,MIC90,ug ml-1,UO_0000274,0.5
175005,,3482763,CHEMBL1267280,Antibacterial activity against erythromycin susceptible Campylobacter sp. by agar plate dilution method,F,BAO_0003035,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255394,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,http://www.openphacts.org/units/MicrogramPerMilliliter,959885,=,1,1,=,MIC50,ug.mL-1,0.016,CHEMBL3879801,,NON-PROTEIN TARGET,,,MIC50,ug ml-1,UO_0000274,0.016
175006,,3482777,CHEMBL1267279,Antibacterial activity against erythromycin resistant Campylobacter sp. by agar plate dilution method,F,BAO_0003035,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255394,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,http://www.openphacts.org/units/MicrogramPerMilliliter,959885,=,1,1,=,MIC50,ug.mL-1,0.25,CHEMBL3879801,,NON-PROTEIN TARGET,,,MIC50,ug ml-1,UO_0000274,0.25
175007,,3482797,CHEMBL1266698,Antibacterial activity against Campylobacter sp. assessed as resistance breakpoint by CLSI method,F,BAO_0000181,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255394,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,http://www.openphacts.org/units/MicrogramPerMilliliter,959885,=,1,0,=,Activity,ug ml-1,16.0,CHEMBL3879801,,NON-PROTEIN TARGET,,,Activity,ug ml-1,UO_0000274,16.0
175008,,3482814,CHEMBL1266696,Antibacterial activity against Campylobacter jejuni assessed as resistant isolates by disk diffusion method,F,BAO_0001103,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255394,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,http://qudt.org/vocab/unit#Percent,959885,=,1,0,=,Activity,%,0.0,CHEMBL612492,Campylobacter jejuni,Campylobacter jejuni,197.0,,Activity,%,UO_0000187,0.0
175009,,3482829,CHEMBL1266697,Antibacterial activity against Campylobacter coli assessed as resistant isolates by disk diffusion method,F,BAO_0001103,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,CHEMBL1255394,Antimicrob Agents Chemother,2010.0,CHEMBL148,IMIPENEM,CHEMBL148,0,http://qudt.org/vocab/unit#Percent,959885,=,1,0,=,Activity,%,0.0,CHEMBL3301405,Campylobacter coli,Campylobacter coli,195.0,,Activity,%,UO_0000187,0.0
