Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
89000,See Activity_Supp For Individual Animal Data,17586902,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89001,See Activity_Supp For Individual Animal Data,17586903,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89002,See Activity_Supp For Individual Animal Data,17586904,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89003,See Activity_Supp For Individual Animal Data,17586905,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89004,See Activity_Supp For Individual Animal Data,17586906,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89005,See Activity_Supp For Individual Animal Data,17586907,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89006,See Activity_Supp For Individual Animal Data,17586908,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89007,See Activity_Supp For Individual Animal Data,17586909,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89008,See Activity_Supp For Individual Animal Data,17586910,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89009,See Activity_Supp For Individual Animal Data,17586911,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89010,See Activity_Supp For Individual Animal Data,17586912,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89011,See Activity_Supp For Individual Animal Data,17586913,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89012,See Activity_Supp For Individual Animal Data,17586914,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89013,See Activity_Supp For Individual Animal Data,17586915,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89014,See Activity_Supp For Individual Animal Data,17586916,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89015,See Activity_Supp For Individual Animal Data,17586917,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89016,See Activity_Supp For Individual Animal Data,17586918,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
89017,See Activity_Supp For Individual Animal Data,17586919,CHEMBL3885882,DrugMatrix - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL3885881,,,CHEMBL29,BENZYLPENICILLIN,CHEMBL29,0,,2835129,,15,0,,Tissue Severity Score,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,12648.0,Tissue Severity Score,,,
