Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
149000,,5223059,CHEMBL1676635,Antimicrobial activity against Actinomyces israelii after 48 hrs by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671716,Antimicrob Agents Chemother,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1332373,=,1,1,=,MIC,ug.mL-1,1.0,CHEMBL614976,Actinomyces israelii,Actinomyces israelii,1659.0,,MIC,ug ml-1,UO_0000274,1.0
149001,,5223069,CHEMBL1676637,Antimicrobial activity against Actinomyces israelii assessed as percent susceptible isolates after 48 hrs by agar dilution method,F,BAO_0001103,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671716,Antimicrob Agents Chemother,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Percent,1332373,=,1,0,=,Activity,%,92.0,CHEMBL614976,Actinomyces israelii,Actinomyces israelii,1659.0,,Activity,%,UO_0000187,92.0
149002,,5223079,CHEMBL1676639,Antimicrobial activity against Actinomyces israelii assessed as percent resistant isolates after 48 hrs by agar dilution method,F,BAO_0001103,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671716,Antimicrob Agents Chemother,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Percent,1332373,=,1,0,=,Activity,%,0.0,CHEMBL614976,Actinomyces israelii,Actinomyces israelii,1659.0,,Activity,%,UO_0000187,0.0
149003,,5223089,CHEMBL1676641,Antimicrobial activity against Actinomyces meyeri after 48 hrs by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671716,Antimicrob Agents Chemother,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1332373,=,1,1,=,MIC,ug.mL-1,1.0,CHEMBL612289,Schaalia meyeri,Schaalia meyeri,52773.0,,MIC,ug ml-1,UO_0000274,1.0
149004,,5223452,CHEMBL1674570,Antibacterial activity against Prevotella buccae by by CLSI agar dilution method,F,BAO_0003035,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1331835,=,1,1,=,MIC50,ug.mL-1,4.0,CHEMBL612234,Prevotella buccae,Prevotella buccae,28126.0,,MIC50,ug ml-1,UO_0000274,4.0
149005,,5223464,CHEMBL1674571,Antibacterial activity against Prevotella bivia by by CLSI agar dilution method,F,BAO_0003035,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1331835,=,1,1,=,MIC50,ug.mL-1,4.0,CHEMBL612321,Prevotella bivia,Prevotella bivia,28125.0,,MIC50,ug ml-1,UO_0000274,4.0
149006,,5223476,CHEMBL1674572,Antibacterial activity against Prevotella intermedia by by CLSI agar dilution method,F,BAO_0003035,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1331835,=,1,1,=,MIC50,ug.mL-1,4.0,CHEMBL613261,Prevotella intermedia,Prevotella intermedia,28131.0,,MIC50,ug ml-1,UO_0000274,4.0
149007,,5223488,CHEMBL1674573,Antibacterial activity against Prevotella melaninogenica by by CLSI agar dilution method,F,BAO_0003035,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1331835,=,1,1,=,MIC50,ug.mL-1,4.0,CHEMBL612236,Prevotella melaninogenica,Prevotella melaninogenica,28132.0,,MIC50,ug ml-1,UO_0000274,4.0
149008,,5223500,CHEMBL1674570,Antibacterial activity against Prevotella buccae by by CLSI agar dilution method,F,BAO_0000179,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1331835,=,1,1,=,MIC90,ug.mL-1,8.0,CHEMBL612234,Prevotella buccae,Prevotella buccae,28126.0,,MIC90,ug ml-1,UO_0000274,8.0
149009,,5223512,CHEMBL1674571,Antibacterial activity against Prevotella bivia by by CLSI agar dilution method,F,BAO_0000179,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1331835,=,1,1,=,MIC90,ug.mL-1,8.0,CHEMBL612321,Prevotella bivia,Prevotella bivia,28125.0,,MIC90,ug ml-1,UO_0000274,8.0
149010,,5223524,CHEMBL1674572,Antibacterial activity against Prevotella intermedia by by CLSI agar dilution method,F,BAO_0000179,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1331835,=,1,1,=,MIC90,ug.mL-1,8.0,CHEMBL613261,Prevotella intermedia,Prevotella intermedia,28131.0,,MIC90,ug ml-1,UO_0000274,8.0
149011,,5223536,CHEMBL1674573,Antibacterial activity against Prevotella melaninogenica by by CLSI agar dilution method,F,BAO_0000179,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1331835,=,1,1,=,MIC90,ug.mL-1,8.0,CHEMBL612236,Prevotella melaninogenica,Prevotella melaninogenica,28132.0,,MIC90,ug ml-1,UO_0000274,8.0
149012,,5223572,CHEMBL1674706,Antibacterial activity against Prevotella buccae assessed as susceptible isolates by CLSI agar dilution method,F,BAO_0001103,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Percent,1331835,=,1,0,=,Activity,%,100.0,CHEMBL612234,Prevotella buccae,Prevotella buccae,28126.0,,Activity,%,UO_0000187,100.0
149013,,5223583,CHEMBL1674707,Antibacterial activity against Prevotella bivia assessed as susceptible isolates by CLSI agar dilution method,F,BAO_0001103,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Percent,1331835,=,1,0,=,Activity,%,100.0,CHEMBL612321,Prevotella bivia,Prevotella bivia,28125.0,,Activity,%,UO_0000187,100.0
149014,,5223594,CHEMBL1674708,Antibacterial activity against Prevotella intermedia assessed as susceptible isolates by CLSI agar dilution method,F,BAO_0001103,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Percent,1331835,=,1,0,=,Activity,%,100.0,CHEMBL613261,Prevotella intermedia,Prevotella intermedia,28131.0,,Activity,%,UO_0000187,100.0
149015,,5223605,CHEMBL1674709,Antibacterial activity against Prevotella melaninogenica assessed as susceptible isolates by CLSI agar dilution method,F,BAO_0001103,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Percent,1331835,=,1,0,=,Activity,%,100.0,CHEMBL612236,Prevotella melaninogenica,Prevotella melaninogenica,28132.0,,Activity,%,UO_0000187,100.0
149016,,5223616,CHEMBL1674710,Antibacterial activity against Prevotella buccae assessed as resistant isolates by CLSI agar dilution method,F,BAO_0001103,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1671627,Antimicrob Agents Chemother,2008.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Percent,1331835,=,1,0,=,Activity,%,0.0,CHEMBL612234,Prevotella buccae,Prevotella buccae,28126.0,,Activity,%,UO_0000187,0.0
