Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
168000,,3422168,CHEMBL1227146,Antibacterial activity against Haemophilus influenzae ATCC 49247 by broth microdilution method,F,BAO_0000179,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,=,1,1,=,MIC90,ug.mL-1,2000.0,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,727.0,,MIC90,mg/ml,UO_0000274,2.0
168001,,3422169,CHEMBL1227146,Antibacterial activity against Haemophilus influenzae ATCC 49247 by broth microdilution method,F,BAO_0003035,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,=,1,1,=,MIC50,ug.mL-1,1000.0,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,727.0,,MIC50,mg/ml,UO_0000274,1.0
168002,,3422170,CHEMBL1225370,Antibacterial activity against erythromycin-sensitive Staphylococcus aureus ATCC 13709 by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,=,1,1,=,MIC,ug.mL-1,0.5,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug ml-1,UO_0000274,0.5
168003,,3422171,CHEMBL1225371,Antibacterial activity against efflux-mediated macrolide resistance Staphylococcus aureus PK1 by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,>,1,1,>,MIC,ug.mL-1,64.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug ml-1,UO_0000274,64.0
168004,,3422172,CHEMBL1225372,Antibacterial activity against efflux-mediated macrolide resistance Streptococcus pneumoniae Ci137 by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,=,1,1,=,MIC,ug.mL-1,8.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,MIC,ug ml-1,UO_0000274,8.0
168005,,3422173,CHEMBL1225373,Antibacterial activity against efflux-mediated macrolide resistance Streptococcus pyogenes 2 by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,=,1,1,=,MIC,ug.mL-1,8.0,CHEMBL356,Streptococcus pyogenes,Streptococcus pyogenes,1314.0,,MIC,ug ml-1,UO_0000274,8.0
168006,,3422174,CHEMBL1225374,"Antibacterial activity against macrolide, licosamide and streptogramin inducible-resistance Staphylococcus aureus 90256 by broth microdilution method",F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,>,1,1,>,MIC,ug.mL-1,64.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug ml-1,UO_0000274,64.0
168007,,3422175,CHEMBL1225375,Antibacterial activity against inducible resistance to macrolide and constitutive resistance to lincosamide Streptococcus pneumoniae 134 GR M by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,>,1,1,>,MIC,ug.mL-1,64.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,MIC,ug ml-1,UO_0000274,64.0
168008,,3422176,CHEMBL1225376,"Antibacterial activity against macrolide, licosamide and streptogramin inducible-resistance Streptococcus pyogenes 11 by broth microdilution method",F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,>,1,1,>,MIC,ug.mL-1,64.0,CHEMBL356,Streptococcus pyogenes,Streptococcus pyogenes,1314.0,,MIC,ug ml-1,UO_0000274,64.0
168009,,3422177,CHEMBL1227144,Antibacterial activity against constitutive MLS-resistance Streptococcus pneumoniae 58 by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1221232,Bioorg Med Chem,2010.0,CHEMBL529,AZITHROMYCIN,CHEMBL529,0,http://www.openphacts.org/units/MicrogramPerMilliliter,935536,>,1,1,>,MIC,ug.mL-1,64.0,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,MIC,ug ml-1,UO_0000274,64.0
