Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
91000,,19209647,CHEMBL4392939,Inhibition of Escherichia coli GroEL expressed in Escherichia coli DH5alpha/Escherichia coli GroES expressed in Escherichia coli BL21 (DE3) assessed as reduction in GroEL/GroES-mediated denatured rhodanese refolding by measuring rhodanese enzyme activity after 45 mins by Fe(SCN)3 dye based spectrometric analysis relative to untreated control,B,BAO_0000201,BAO_0000019,assay format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL4392822,Bioorg Med Chem Lett,2019.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://qudt.org/vocab/unit#Percent,3206178,=,1,1,=,Inhibition,%,66.0,CHEMBL4106139,Escherichia coli,GroEL/GroES,562.0,,INH,%,UO_0000187,66.0
91001,,19209797,CHEMBL4392938,Inhibition of Escherichia coli GroEL expressed in Escherichia coliDH5alpha/Escherichia coli GroES expressed in Escherichia coli BL21 (DE3) assessed as reduction in GroEL/GroES-mediated denatured soluble pig heart MDH refolding by measuring MDH enzyme activity using sodium mesoxalate as substrate after 20 to 40 mins by malachite green dye based spectrometric analysis relative to untreated control,B,BAO_0000201,BAO_0000019,assay format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL4392822,Bioorg Med Chem Lett,2019.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://qudt.org/vocab/unit#Percent,3206178,=,1,1,=,Inhibition,%,98.0,CHEMBL4106139,Escherichia coli,GroEL/GroES,562.0,,INH,%,UO_0000187,98.0
91002,,22764983,CHEMBL4703059,Inhibition of PMA-induce ROS/RNS generation in human neutrophils measured up to 30 mins in presence of 5.5 mM glucose by luminol-amplified chemiluminescence method,F,BAO_0000190,BAO_0000221,tissue-based format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL4699537,J Nat Prod,2020.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://www.openphacts.org/units/Nanomolar,3534015,=,1,1,=,IC50,nM,8800.0,CHEMBL612545,,Unchecked,,,IC50,uM,UO_0000065,8.8
91003,,22765007,CHEMBL4703064,Inhibition of PMA-induce ROS/RNS generation in human neutrophils measured up to 30 mins in presence of 30 mM glucose by luminol-amplified chemiluminescence method,F,BAO_0000190,BAO_0000221,tissue-based format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL4699537,J Nat Prod,2020.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://www.openphacts.org/units/Nanomolar,3534015,=,1,1,=,IC50,nM,11600.0,CHEMBL612545,,Unchecked,,,IC50,uM,UO_0000065,11.6
91004,,24870344,CHEMBL5152971,Inhibition of Escherichia coli GroEL expressed in NEB-5-alpha Escherichia coli cells/Escherichia coli GroES expressed in Escherichia coli BL21(DE3) cells assessed as inhibition of GroEL/ES-mediated dMDH refolding by reporter analysis,B,BAO_0000190,BAO_0000219,cell-based format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL5150040,Bioorg Med Chem,2022.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://www.openphacts.org/units/Nanomolar,3886553,=,1,1,=,IC50,nM,20000.0,CHEMBL612545,,Unchecked,,,IC50,uM,UO_0000065,20.0
91005,,24870365,CHEMBL5152972,Inhibition of Escherichia coli GroEL expressed in NEB-5-alpha Escherichia coli cells/Escherichia coli GroES expressed in Escherichia coli BL21(DE3) cells assessed as inhibition of GroEL/ES-mediated dRho refolding by reporter analysis,B,BAO_0000190,BAO_0000219,cell-based format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL5150040,Bioorg Med Chem,2022.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://www.openphacts.org/units/Nanomolar,3886553,=,1,1,=,IC50,nM,39000.0,CHEMBL612545,,Unchecked,,,IC50,uM,UO_0000065,39.0
91006,,24870386,CHEMBL5152973,Inhibition of human mitochondrial HSP60 expressed in Escherichia coli Rosetta 2 (DE3) cells/human mitochondrial HSP10 expressed in Escherichia coli Rosetta 2 (DE3) pLysS cells assessed as inhibition of GroEL/ES-mediated dMDH refolding by reporter analysis,B,BAO_0000190,BAO_0000252,mitochondrion format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL5150040,Bioorg Med Chem,2022.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://www.openphacts.org/units/Nanomolar,3886553,=,1,1,=,IC50,nM,21000.0,CHEMBL612545,,Unchecked,,,IC50,uM,UO_0000065,21.0
91007,,24870407,CHEMBL5152974,Inhibition of refolded rhodanese reporter enzyme (unknown origin),B,BAO_0000190,BAO_0000019,assay format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL5150040,Bioorg Med Chem,2022.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://www.openphacts.org/units/Nanomolar,3886553,>,1,1,>,IC50,nM,100000.0,CHEMBL612545,,Unchecked,,,IC50,uM,UO_0000065,100.0
91008,,24870428,CHEMBL5152975,Inhibition of refolded MDH reporter enzyme (unknown origin),B,BAO_0000190,BAO_0000019,assay format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL5150040,Bioorg Med Chem,2022.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://www.openphacts.org/units/Nanomolar,3886553,>,1,1,>,IC50,nM,63000.0,CHEMBL612545,,Unchecked,,,IC50,uM,UO_0000065,63.0
91009,,24870533,CHEMBL5152980,Cytotoxicity against human FHs74Int cells assessed as reduction in cell viability incubated for 48 hrs by AlamarBlue-based assay,T,BAO_0000187,BAO_0000219,cell-based format,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,CHEMBL5150040,Bioorg Med Chem,2022.0,CHEMBL7747,4-HYDROXYCHALCONE,CHEMBL7747,0,http://www.openphacts.org/units/Nanomolar,3886553,=,1,1,=,CC50,nM,97000.0,CHEMBL612545,,Unchecked,,,CC50,uM,UO_0000065,97.0
