Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
159000,,1493450,CHEMBL836102,In vitro minimal inhibitory concentration against Candida albicans with percentage of resistant strains %R = 45.45 (MIC > 64 ug/mL) at a range of 0.125-0.5 ug/mL,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141140,J Med Chem,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,386256,=,1,1,=,MIC,ug.mL-1,0.24,CHEMBL366,Candida albicans,Candida albicans,5476.0,,MIC,ug ml-1,UO_0000274,0.24
159001,,1493451,CHEMBL827563,In vitro concentration causing 50% inhibition of Candida albicans with percentage of resistant strains %R = 45.45 (MIC > 64 ug/mL) at a range of 0.125-0.5 ug/mL,F,BAO_0003035,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141140,J Med Chem,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,386256,=,1,1,=,MIC50,ug.mL-1,0.25,CHEMBL366,Candida albicans,Candida albicans,5476.0,,MIC50,ug ml-1,UO_0000274,0.25
159002,,1493452,CHEMBL874291,In vitro concentration causing 90% inhibition of Candida albicans with percentage of resistant strains %R = 45.45 (MIC > 64 ug/mL) at a range of 0.125-0.5 ug/mL,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141140,J Med Chem,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,386256,=,1,1,=,MIC90,ug.mL-1,0.5,CHEMBL366,Candida albicans,Candida albicans,5476.0,,MIC90,ug ml-1,UO_0000274,0.5
159003,,1493453,CHEMBL874988,Ratio of the in vitro minimal inhibitory to that of bifonazole against Candida albicans (MIC(compound)/MIC(bifonazole)),F,BAO_0000193,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141140,J Med Chem,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,,386256,=,1,0,=,Ratio,,0.069,CHEMBL366,Candida albicans,Candida albicans,5476.0,,Ratio,,,0.069
159004,,1656770,CHEMBL864536,Antifungal activity against Candida albicans,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141215,J Med Chem,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,409113,<,1,1,<,MIC,ug.mL-1,1.8,CHEMBL366,Candida albicans,Candida albicans,5476.0,,MIC,ug ml-1,UO_0000274,1.8
159005,,1656782,CHEMBL864537,Antifungal activity against Candida krusei,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141215,J Med Chem,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,409113,=,1,1,=,MIC,ug.mL-1,62.5,CHEMBL612841,Pichia kudriavzevii,Pichia kudriavzevii,4909.0,,MIC,ug ml-1,UO_0000274,62.5
159006,,1659359,CHEMBL861625,Antifungal activity against Candida albicans,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141945,Bioorg Med Chem Lett,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,411112,=,1,1,=,MIC,ug.mL-1,1.0,CHEMBL366,Candida albicans,Candida albicans,5476.0,,MIC,ug ml-1,UO_0000274,1.0
159007,,1659371,CHEMBL861626,Antifungal activity against Cryptococcus neoformans,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141945,Bioorg Med Chem Lett,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,411112,=,1,1,=,MIC,ug.mL-1,1.0,CHEMBL365,Cryptococcus neoformans,Cryptococcus neoformans,5207.0,,MIC,ug ml-1,UO_0000274,1.0
159008,,1659383,CHEMBL861627,Antifungal activity against Sporothrix schenckii,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141945,Bioorg Med Chem Lett,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,411112,=,1,1,=,MIC,ug.mL-1,2.0,CHEMBL612245,Sporothrix schenckii,Sporothrix schenckii,29908.0,,MIC,ug ml-1,UO_0000274,2.0
159009,,1659395,CHEMBL861628,Antifungal activity against Trichophyton mentagrophytes,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141945,Bioorg Med Chem Lett,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,411112,=,1,1,=,MIC,ug.mL-1,0.5,CHEMBL346,Trichophyton benhamiae,Trichophyton benhamiae,63400.0,,MIC,ug ml-1,UO_0000274,0.5
159010,,1659407,CHEMBL861629,Antifungal activity against Aspergillus fumigatus,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141945,Bioorg Med Chem Lett,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,411112,=,1,1,=,MIC,ug.mL-1,2.0,CHEMBL363,Aspergillus fumigatus,Aspergillus fumigatus,746128.0,,MIC,ug ml-1,UO_0000274,2.0
159011,,1659419,CHEMBL861630,Antifungal activity against Candida parapsilosis,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141945,Bioorg Med Chem Lett,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,411112,=,1,1,=,MIC,ug.mL-1,2.0,CHEMBL612868,Candida parapsilosis,Candida parapsilosis,5480.0,,MIC,ug ml-1,UO_0000274,2.0
159012,,1661701,CHEMBL870555,Antifungal activity against Candida albicans,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1141859,Bioorg Med Chem Lett,2005.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,410444,=,1,1,=,MIC,ug.mL-1,50.0,CHEMBL366,Candida albicans,Candida albicans,5476.0,,MIC,ug ml-1,UO_0000274,50.0
159013,,1704116,CHEMBL859942,Antifungal activity against Candida albicans,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,0.25,CHEMBL366,Candida albicans,Candida albicans,5476.0,,MIC80,ug ml-1,UO_0000274,0.25
159014,,1704287,CHEMBL861728,Antifungal activity against Candida parapsilosis,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,0.5,CHEMBL612868,Candida parapsilosis,Candida parapsilosis,5480.0,,MIC80,ug ml-1,UO_0000274,0.5
159015,,1704347,CHEMBL861729,Antifungal activity against Candida tropicalis,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,0.5,CHEMBL612870,Candida tropicalis,Candida tropicalis,5482.0,,MIC80,ug ml-1,UO_0000274,0.5
159016,,1704432,CHEMBL861730,Antifungal activity against Cryptococcus neoformans,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,16.0,CHEMBL365,Cryptococcus neoformans,Cryptococcus neoformans,5207.0,,MIC80,ug ml-1,UO_0000274,16.0
159017,,1704501,CHEMBL861731,Antifungal activity against Aspergillus fumigatus,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,32.0,CHEMBL363,Aspergillus fumigatus,Aspergillus fumigatus,746128.0,,MIC80,ug ml-1,UO_0000274,32.0
159018,,1704561,CHEMBL861808,Antifungal activity against Fonsecaea pedrosoi,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,64.0,CHEMBL612437,Fonsecaea pedrosoi,Fonsecaea pedrosoi,40355.0,,MIC80,ug ml-1,UO_0000274,64.0
159019,,1704621,CHEMBL861809,Antifungal activity against Trichophyton rubrum,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,8.0,CHEMBL612649,Trichophyton rubrum,Trichophyton rubrum,5551.0,,MIC80,ug ml-1,UO_0000274,8.0
159020,,1704666,CHEMBL861810,Antifungal activity against Sporothrix schenckii,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,>,1,1,>,MIC80,ug.mL-1,64.0,CHEMBL612245,Sporothrix schenckii,Sporothrix schenckii,29908.0,,MIC80,ug ml-1,UO_0000274,64.0
159021,,1704676,CHEMBL861811,Antifungal activity against Microsporum gypseum,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,8.0,CHEMBL612304,Nannizzia gypsea,Nannizzia gypsea,63402.0,,MIC80,ug ml-1,UO_0000274,8.0
159022,,1704688,CHEMBL861812,Antifungal activity against Trichophyton violaceum,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,=,1,1,=,MIC80,ug.mL-1,32.0,CHEMBL613885,Trichophyton violaceum,Trichophyton violaceum,34388.0,,MIC80,ug ml-1,UO_0000274,32.0
159023,,1704703,CHEMBL861813,Antifungal activity against Microsporum lanosum,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,>,1,1,>,MIC80,ug.mL-1,32.0,CHEMBL612278,Microsporum,Microsporum,34392.0,,MIC80,ug ml-1,UO_0000274,32.0
159024,,1704735,CHEMBL862972,Antifungal activity against Trichophyton mentagrophytes,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,>,1,1,>,MIC80,ug.mL-1,32.0,CHEMBL346,Trichophyton benhamiae,Trichophyton benhamiae,63400.0,,MIC80,ug ml-1,UO_0000274,32.0
159025,,1704748,CHEMBL862973,Antifungal activity against Epidermophyton floccosum,F,BAO_0000179,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146065,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/MicrogramPerMilliliter,444189,>,1,1,>,MIC80,ug.mL-1,32.0,CHEMBL612386,Epidermophyton floccosum,Epidermophyton floccosum,34391.0,,MIC80,ug ml-1,UO_0000274,32.0
159026,,1754483,CHEMBL871056,Antifungal activity against Candida krusei 638,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146865,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/Nanomolar,552162,=,1,1,=,MIC,nM,104500.0,CHEMBL612841,Pichia kudriavzevii,Pichia kudriavzevii,4909.0,,MIC,umol/L,UO_0000065,104.5
159027,,1754484,CHEMBL871054,Antifungal activity against Candida krusei 603,F,BAO_0002146,BAO_0000218,organism-based format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL1146865,J Med Chem,2006.0,CHEMBL106,FLUCONAZOLE,CHEMBL106,0,http://www.openphacts.org/units/Nanomolar,552162,=,1,1,=,MIC,nM,104500.0,CHEMBL612841,Pichia kudriavzevii,Pichia kudriavzevii,4909.0,,MIC,umol/L,UO_0000065,104.5
