Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
24000,,7935915,CHEMBL1920734,Antimicrobial activity against methicillin-resistant Staphylococcus aureus 134/94 at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,=,1,1,=,IZ,mm,11.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,DIZ,mm,UO_0000016,11.0
24001,,7935916,CHEMBL1920735,Antimicrobial activity against Enterococcus faecalis ATCC 49532 at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,=,1,1,=,IZ,mm,16.0,CHEMBL362,Enterococcus faecalis,Enterococcus faecalis,1351.0,,DIZ,mm,UO_0000016,16.0
24002,,7935917,CHEMBL1920736,Antimicrobial activity against vancomycin-resistant Enterococcus faecalis 1528 at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,=,1,1,=,IZ,mm,16.0,CHEMBL362,Enterococcus faecalis,Enterococcus faecalis,1351.0,,DIZ,mm,UO_0000016,16.0
24003,,7935918,CHEMBL1920737,Antimicrobial activity against Bacillus subtilis ATCC 6633 at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,>=,1,1,>=,IZ,mm,21.0,CHEMBL359,Bacillus subtilis,Bacillus subtilis,1423.0,,DIZ,mm,UO_0000016,21.0
24004,,7935919,CHEMBL1920839,Antimicrobial activity against Mycobacterium vaccae IMET 10670 at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,>=,1,1,>=,IZ,mm,21.0,CHEMBL613224,Mycolicibacterium vaccae,Mycolicibacterium vaccae,1810.0,,DIZ,mm,UO_0000016,21.0
24005,,7935920,CHEMBL1920840,Antimicrobial activity against Escherichia coli DC0 at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,>=,1,1,>=,IZ,mm,21.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,DIZ,mm,UO_0000016,21.0
24006,,7935921,CHEMBL1920841,Antimicrobial activity against Escherichia coli DC2 at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,>=,1,1,>=,IZ,mm,21.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,DIZ,mm,UO_0000016,21.0
24007,,7935922,CHEMBL1920842,Antimicrobial activity against Pseudomonas aeruginosa 799/WT at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,>=,1,1,>=,IZ,mm,21.0,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,DIZ,mm,UO_0000016,21.0
24008,,7935923,CHEMBL1920843,Antimicrobial activity against Pseudomonas aeruginosa 799/61 at 5 ug/ml after 24 hrs by Kirby-Bauer agar diffusion assay,F,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914331,J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Millimeter,1559523,>=,1,1,>=,IZ,mm,21.0,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,DIZ,mm,UO_0000016,21.0
24009,,7940260,CHEMBL1921192,Antimicrobial activity against Staphylococcus aureus CIP 4.83 after 18 to 24 hrs by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914411,Eur J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Nanomolar,1557678,<=,1,1,<=,MIC,nM,970.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,uM,UO_0000065,0.97
24010,,7940322,CHEMBL1921192,Antimicrobial activity against Staphylococcus aureus CIP 4.83 after 18 to 24 hrs by broth microdilution method,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914411,Eur J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Micromolar,1557678,<=,1,0,<=,MBC,uM,0.97,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MBC,uM,UO_0000064,0.97
24011,,7940384,CHEMBL1921193,Antimicrobial activity against Enterococcus hirae CIP 5855 after 18 to 24 hrs by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914411,Eur J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Nanomolar,1557678,<=,1,1,<=,MIC,nM,970.0,CHEMBL614623,Enterococcus hirae,Enterococcus hirae,1354.0,,MIC,uM,UO_0000065,0.97
24012,,7940446,CHEMBL1921193,Antimicrobial activity against Enterococcus hirae CIP 5855 after 18 to 24 hrs by broth microdilution method,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914411,Eur J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Micromolar,1557678,=,1,0,=,MBC,uM,1.9,CHEMBL614623,Enterococcus hirae,Enterococcus hirae,1354.0,,MBC,uM,UO_0000064,1.9
24013,,7940508,CHEMBL1921194,Antimicrobial activity against Pseudomonas aeruginosa CIP 82.118 after 18 to 24 hrs by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914411,Eur J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Nanomolar,1557678,<=,1,1,<=,MIC,nM,970.0,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,MIC,uM,UO_0000065,0.97
24014,,7940858,CHEMBL1921194,Antimicrobial activity against Pseudomonas aeruginosa CIP 82.118 after 18 to 24 hrs by broth microdilution method,F,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1914411,Eur J Med Chem,2011.0,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/Micromolar,1557678,<=,1,0,<=,MBC,uM,0.97,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,MBC,uM,UO_0000064,0.97
