Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
28000,See Activity_Supp For Individual Animal Data,17154958,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,2834494,=,11,1,=,WBC,cells.uL-1,12870.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,WBC,x10_2/uL,,128.7
28001,See Activity_Supp For Individual Animal Data,17154959,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Percent,2834494,=,11,1,=,NEUTLE,%,14.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,Neu,%,UO_0000187,14.0
28002,See Activity_Supp For Individual Animal Data,17154960,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Percent,2834494,=,11,1,=,EOSLE,%,0.6,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,Eos,%,UO_0000187,0.6
28003,See Activity_Supp For Individual Animal Data,17154961,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Percent,2834494,=,11,1,=,BASOLE,%,0.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,Bas,%,UO_0000187,0.0
28004,See Activity_Supp For Individual Animal Data,17154962,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Percent,2834494,=,11,1,=,MONOLE,%,4.8,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,Mono,%,UO_0000187,4.8
28005,See Activity_Supp For Individual Animal Data,17154963,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#Percent,2834494,=,11,1,=,LYMLE,%,80.4,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,Lym,%,UO_0000187,80.4
28006,See Activity_Supp For Individual Animal Data,17154964,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#SecondTime,2834494,=,11,1,=,PT,s,12.4,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,PT,s,UO_0000010,12.4
28007,See Activity_Supp For Individual Animal Data,17154965,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://qudt.org/vocab/unit#SecondTime,2834494,=,11,1,=,APTT,s,16.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,APTT,s,UO_0000010,16.0
28008,See Activity_Supp For Individual Animal Data,17154966,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2834494,=,11,1,=,FIBRINO,ug.mL-1,2185.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6470.0,Fbg,mg/dL,UO_0000274,218.5
28009,See Activity_Supp For Individual Animal Data,17154967,CHEMBL3885862,Open TG-GATES - Regimen: Daily Repeat,T,BAO_0000179,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL3885861,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,0,,2834494,=,11,1,=,RBC,cells.uL-1,6808000.0,CHEMBL376,Rattus norvegicus,Rattus norvegicus,10116.0,6471.0,RBC,x10_4/ul,,680.8
