Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
148000,,3269379,CHEMBL1111860,Antibacterial activity against Staphylococcus aureus NCTC 8325 after 16 to 20 hrs by broth microdilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1157072,Bioorg Med Chem,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,906622,=,1,1,=,MIC,ug.mL-1,8.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug ml-1,UO_0000274,8.0
148001,,3275700,CHEMBL1104878,Antibacterial activity against Staphylococcus epidermidis at 2 mg/ml after 24 hrs by agar diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1157857,Eur J Med Chem,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Millimeter,913132,=,1,1,=,IZ,mm,27.0,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,DIZ,mm,UO_0000016,27.0
148002,,3275716,CHEMBL1104879,Antibacterial activity against Pseudomonas aeruginosa at 2 mg/ml after 24 hrs by agar diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1157857,Eur J Med Chem,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Millimeter,913132,=,1,1,=,IZ,mm,24.0,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,DIZ,mm,UO_0000016,24.0
148003,,3275729,CHEMBL1104880,Antifungal activity against Alternaria solani at 2 mg/ml after 7 days by agar diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1157857,Eur J Med Chem,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Millimeter,913132,=,1,1,=,IZ,mm,18.0,CHEMBL612283,Alternaria solani,Alternaria solani,48100.0,,DIZ,mm,UO_0000016,18.0
148004,,3275742,CHEMBL1104881,Antifungal activity against Fusarium solani at 2 mg/ml after 7 days by agar diffusion method,F,BAO_0003039,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1157857,Eur J Med Chem,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://qudt.org/vocab/unit#Millimeter,913132,=,1,1,=,IZ,mm,17.0,CHEMBL612506,Fusarium solani,Fusarium solani,169388.0,,DIZ,mm,UO_0000016,17.0
148005,,3325443,CHEMBL1166664,Antimicrobial activity against Bacillus subtilis ATCC 6633 by agar overlay technique,F,BAO_0002146,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1165985,J Nat Prod,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,,918362,=,1,0,=,MIC,ug,0.001,CHEMBL359,Bacillus subtilis,Bacillus subtilis,1423.0,,MIC,ug,UO_0000023,0.001
148006,,3325449,CHEMBL1166665,Antimicrobial activity against Staphylococcus aureus ATCC 9144 by agar overlay technique,F,BAO_0002146,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1165985,J Nat Prod,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,,918362,=,1,0,=,MIC,ug,0.001,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,MIC,ug,UO_0000023,0.001
148007,,3325454,CHEMBL1166666,Antimicrobial activity against Pseudomonas aeruginosa NCTC 10332 by agar overlay technique,F,BAO_0002146,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1165985,J Nat Prod,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,,918362,=,1,0,=,MIC,ug,0.001,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,MIC,ug,UO_0000023,0.001
148008,,3326525,CHEMBL1166667,Antimicrobial activity against Escherichia coli ATCC 11229 by agar overlay technique,F,BAO_0002146,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1165985,J Nat Prod,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,,918362,=,1,0,=,MIC,ug,0.001,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug,UO_0000023,0.001
148009,,3330579,CHEMBL1168388,Antimicrobial activity against Kocuria rhizophila ATCC 9341 by broth dilution method,F,BAO_0002146,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CHEMBL1165957,J Nat Prod,2010.0,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,0,http://www.openphacts.org/units/MicrogramPerMilliliter,918643,=,1,1,=,MIC,ug.mL-1,50.0,CHEMBL1075349,Kocuria rhizophila,Kocuria rhizophila,72000.0,,MIC,ug ml-1,UO_0000274,50.0
