Unnamed: 0,activity_comment,activity_id,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,toid,type,units,uo_units,value
90000,,5086806,CHEMBL1633447,Antimicrobial activity against Escherichia coli J53 transformed with pHNDU1 carrying qnrB6 gene by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629571,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1314309,=,1,1,=,MIC,ug.mL-1,0.5,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,0.5
90001,,5086807,CHEMBL1633448,Antimicrobial activity against Escherichia coli J53 transformed with pHNPA1 carrying qnrB6 gene by agar dilution method,F,BAO_0002146,BAO_0000218,organism-based format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629571,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1314309,>,1,1,>,MIC,ug.mL-1,256.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,256.0
90002,,5089265,CHEMBL1634999,Antimicrobial activity against florfenicol-resistant Edwardsiella ictaluri M07-1 by microdilution assay,F,BAO_0002146,BAO_0000019,assay format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629617,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1314540,=,1,1,=,MIC,ug.mL-1,1.0,CHEMBL4296570,Edwardsiella ictaluri,Edwardsiella ictaluri,67780.0,,MIC,ug ml-1,UO_0000274,1.0
90003,,5089266,CHEMBL1634998,Antimicrobial activity against Escherichia coli ATCC 29522 by microdilution assay,F,BAO_0002146,BAO_0000218,organism-based format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629617,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1314540,=,1,1,=,MIC,ug.mL-1,0.1,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,0.1
90004,,5089267,CHEMBL1635000,Antimicrobial activity against Escherichia coli ATCC 29522 carrying Edwardsiella ictaluri pM07-1 by microdilution assay,F,BAO_0002146,BAO_0000218,organism-based format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629617,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1314540,=,1,1,=,MIC,ug.mL-1,1.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,MIC,ug ml-1,UO_0000274,1.0
90005,,5092226,CHEMBL1636191,Antimicrobial activity against Bacillus sphaericus isolate C237 harboring sul1 to sul3 genes assessed as antibiotic resistance breakpoint by agar dilution method,F,BAO_0000181,BAO_0000218,organism-based format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629633,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1315304,=,1,0,=,Activity,ug ml-1,16.0,CHEMBL613863,Lysinibacillus sphaericus,Lysinibacillus sphaericus,1421.0,,Activity,ug ml-1,UO_0000274,16.0
90006,,5092240,CHEMBL1636358,Antimicrobial activity against Shigella flexneri isolate C506 harboring sul1 to sul3 genes assessed as antibiotic resistance breakpoint by agar dilution method,F,BAO_0000181,BAO_0000218,organism-based format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629633,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1315304,=,1,0,=,Activity,ug ml-1,16.0,CHEMBL614396,Shigella flexneri,Shigella flexneri,623.0,,Activity,ug ml-1,UO_0000274,16.0
90007,,5092246,CHEMBL1635051,Antimicrobial activity against Pseudomonas lini isolate C701 harboring sul1 to sul3 genes assessed as antibiotic resistance breakpoint by agar dilution method,F,BAO_0000181,BAO_0000019,assay format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629633,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1315304,=,1,0,=,Activity,ug ml-1,16.0,CHEMBL3879801,,NON-PROTEIN TARGET,,,Activity,ug ml-1,UO_0000274,16.0
90008,,5092249,CHEMBL1634554,Antimicrobial activity against Acinetobacter sp. N2 isolate C439 harboring sul1 to sul3 genes assessed as antibiotic resistance breakpoint by agar dilution method,F,BAO_0000181,BAO_0000019,assay format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629633,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1315304,=,1,0,=,Activity,ug ml-1,16.0,CHEMBL3879801,,NON-PROTEIN TARGET,,,Activity,ug ml-1,UO_0000274,16.0
90009,,5092260,CHEMBL1636192,Antimicrobial activity against Acinetobacter lwoffii isolate C2 harboring sul1 to sul3 genes assessed as antibiotic resistance breakpoint by agar dilution method,F,BAO_0000181,BAO_0000218,organism-based format,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL1629633,Antimicrob Agents Chemother,2009.0,CHEMBL22,TRIMETHOPRIM,CHEMBL22,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1315304,=,1,0,=,Activity,ug ml-1,16.0,CHEMBL613778,Acinetobacter lwoffii,Acinetobacter lwoffii,28090.0,,Activity,ug ml-1,UO_0000274,16.0
