Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
79000,,,3100740,[],CHEMBL1071784,Antimicrobial activity against Enterococcus faecalis ATCC 49532 at 2 mM after overnight incubation by agar diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1158519,Bioorg Med Chem Lett,2010.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://qudt.org/vocab/unit#Millimeter,882533,=,1,1,=,,IZ,mm,,25.0,CHEMBL362,Enterococcus faecalis,Enterococcus faecalis,1351.0,,,DIZ,mm,UO_0000016,,25.0
79001,,Not Determined,3100758,[],CHEMBL1071783,Antimicrobial activity against methicillin-resistant Staphylococcus aureus 143/93 at 2 mM after overnight incubation by agar diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1158519,Bioorg Med Chem Lett,2010.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,,882533,,1,0,,,DIZ,,,,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,DIZ,,,,
79002,,,3100776,[],CHEMBL1071782,Antimicrobial activity against wild type Staphylococcus aureus SG 511 at 2 mM after overnight incubation by agar diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1158519,Bioorg Med Chem Lett,2010.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://qudt.org/vocab/unit#Millimeter,882533,=,1,1,=,,IZ,mm,,27.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,DIZ,mm,UO_0000016,,27.0
79003,,,3101854,[],CHEMBL1071781,Antimicrobial activity against Micrococcus luteus ATCC 10240 at 2 mM after overnight incubation by agar diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1158519,Bioorg Med Chem Lett,2010.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://qudt.org/vocab/unit#Millimeter,882533,=,1,1,=,,IZ,mm,,38.0,CHEMBL614421,Micrococcus luteus,Micrococcus luteus,1270.0,,,DIZ,mm,UO_0000016,,38.0
79004,,,3101872,[],CHEMBL1071780,Antimicrobial activity against Bacillus subtilis ATCC 6633 at 2 mM after overnight incubation by agar diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1158519,Bioorg Med Chem Lett,2010.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://qudt.org/vocab/unit#Millimeter,882533,=,1,1,=,,IZ,mm,,31.0,CHEMBL359,Bacillus subtilis,Bacillus subtilis,1423.0,,,DIZ,mm,UO_0000016,,31.0
79005,,,3101891,[],CHEMBL1071789,Antimicrobial activity against Escherichia coli X580 at 2 mM after overnight incubation by agar diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1158519,Bioorg Med Chem Lett,2010.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://qudt.org/vocab/unit#Millimeter,882533,=,1,1,=,,IZ,mm,,0.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,DIZ,mm,UO_0000016,,0.0
79006,,,3214400,[],CHEMBL1102478,Antibacterial activity against floxacin and methicillin-resistant Staphylococcus aureus ATCC 25923 after 24 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1154367,Bioorg Med Chem Lett,2009.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,890480,=,1,1,=,,MIC,ug.mL-1,,1.56,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,1.56
79007,,,3214401,[],CHEMBL1102476,Antibacterial activity against methicillin-resistant Staphylococcus aureus ATCC 70069 after 24 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1154367,Bioorg Med Chem Lett,2009.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,890480,=,1,1,=,,MIC,ug.mL-1,,1.56,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,1.56
79008,,,3214402,[],CHEMBL1102479,Antibacterial activity against methicillin and vancomycin-resistant Staphylococcus aureus ATCC 29213 after 24 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1154367,Bioorg Med Chem Lett,2009.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,890480,=,1,1,=,,MIC,ug.mL-1,,3.12,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,3.12
79009,,,3214403,[],CHEMBL1102477,Antibacterial activity against Bacillus cereus MTCC 430 after 24 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,,,CHEMBL1154367,Bioorg Med Chem Lett,2009.0,,CHEMBL126,LINEZOLID,CHEMBL126,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,890480,=,1,1,=,,MIC,ug.mL-1,,0.78,CHEMBL613070,Bacillus cereus,Bacillus cereus,1396.0,,,MIC,ug ml-1,UO_0000274,,0.78
