Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
70000,,,5176039,[],CHEMBL1666922,Antimicrobial activity against SCCmec type III vancomycin-intermediate Staphylococcus aureus isolate sh07043 by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1321865,=,1,1,=,,MIC,ug.mL-1,,0.25,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,mg/L,UO_0000274,,0.25
70001,,,5176040,[],CHEMBL1666923,Antimicrobial activity against SCCmec type III vancomycin-intermediate Staphylococcus aureus isolate xa07029 by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1321865,=,1,1,=,,MIC,ug.mL-1,,0.25,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,mg/L,UO_0000274,,0.25
70002,,,5176041,[],CHEMBL1666925,Antimicrobial activity against SCCmec type III vancomycin-intermediate Staphylococcus aureus isolate gs07022 by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1321865,=,1,1,=,,MIC,ug.mL-1,,0.25,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,mg/L,UO_0000274,,0.25
70003,,,5176065,[],CHEMBL1666919,Antimicrobial activity against SCCmec type II vancomycin-intermediate Staphylococcus aureus isolate 07b63 by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1321865,=,1,1,=,,MIC,ug.mL-1,,0.5,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,mg/L,UO_0000274,,0.5
70004,,,5176067,[],CHEMBL1666921,Antimicrobial activity against SCCmec type III vancomycin-intermediate Staphylococcus aureus isolate zj07028 by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1321865,=,1,1,=,,MIC,ug.mL-1,,0.5,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,mg/L,UO_0000274,,0.5
70005,,,5176230,[],CHEMBL1665482,Antimicrobial activity against heterogeneous vancomycin-intermediate Staphylococcus aureus assessed as growth inhibition at 0.125 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,44.4,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,44.4
70006,,,5176231,[],CHEMBL1665496,Antimicrobial activity against vancomycin-susceptible Staphylococcus aureus assessed as growth inhibition at 0.125 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,54.3,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,54.3
70007,,,5176255,[],CHEMBL1665497,Antimicrobial activity against vancomycin-susceptible Staphylococcus aureus assessed as growth inhibition at 0.25 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,90.2,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,90.2
70008,,,5176256,[],CHEMBL1665481,Antimicrobial activity against heterogeneous vancomycin-intermediate Staphylococcus aureus assessed as growth inhibition at 0.25 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,92.6,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,92.6
70009,,,5176262,[],CHEMBL1665477,Antimicrobial activity against heterogeneous vancomycin-intermediate Staphylococcus aureus assessed as susceptible isolates by agar dilution method,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70010,,,5176267,[],CHEMBL1665487,Antimicrobial activity against heterogeneous vancomycin-susceptible Staphylococcus aureus assessed as susceptible isolates by agar dilution method,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70011,,,5176271,[],CHEMBL1665491,Antimicrobial activity against heterogeneous vancomycin-intermediate Staphylococcus aureus assessed as growth inhibition at 0.5 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70012,,,5176273,[],CHEMBL1665492,Antimicrobial activity against heterogeneous vancomycin-intermediate Staphylococcus aureus assessed as growth inhibition at MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70013,,,5176275,[],CHEMBL1665493,Antimicrobial activity against heterogeneous vancomycin-intermediate Staphylococcus aureus assessed as growth inhibition at 2 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70014,,,5176279,[],CHEMBL1665494,Antimicrobial activity against heterogeneous vancomycin-intermediate Staphylococcus aureus assessed as growth inhibition at 4 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70015,,,5176284,[],CHEMBL1665495,Antimicrobial activity against heterogeneous vancomycin-intermediate Staphylococcus aureus assessed as growth inhibition at 16 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70016,,,5176287,[],CHEMBL1665498,Antimicrobial activity against vancomycin-susceptible Staphylococcus aureus assessed as growth inhibition at 0.5 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70017,,,5176289,[],CHEMBL1665499,Antimicrobial activity against vancomycin-susceptible Staphylococcus aureus assessed as growth inhibition at MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70018,,,5177299,[],CHEMBL1665500,Antimicrobial activity against vancomycin-susceptible Staphylococcus aureus assessed as growth inhibition at 2 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
70019,,,5177304,[],CHEMBL1665501,Antimicrobial activity against vancomycin-susceptible Staphylococcus aureus assessed as growth inhibition at 4 times MIC,F,,,BAO_0001103,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1649574,Antimicrob Agents Chemother,2009.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,http://qudt.org/vocab/unit#Percent,1321865,=,1,0,=,,Activity,%,,100.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Activity,%,UO_0000187,,100.0
