Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
201000,,,5157936,[],CHEMBL1655631,Chemical stability of the compound assessed as compound remaining after 24 hrs in PBS buffer by HPLC analysis at pH 7.4,P,,,BAO_0001103,BAO_0000100,small-molecule physicochemical format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649111,Antimicrob Agents Chemother,2008.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://qudt.org/vocab/unit#Percent,1325340,=,1,0,=,,Activity,%,,39.3,CHEMBL2362975,,No relevant target,,,,Activity,%,UO_0000187,,39.3
201001,,,5157999,[],CHEMBL1655740,Ratio of intracellular to extracellular drug level in human THP1 cells at 250 mg/L after 24 hrs,A,,,BAO_0000193,BAO_0000219,cell-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649111,Antimicrob Agents Chemother,2008.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,,1325340,=,1,0,=,,Ratio,,,0.05,CHEMBL614245,Homo sapiens,THP-1,9606.0,,,Ratio,,,,0.05
201002,,,5158231,[],CHEMBL1662798,Antimicrobial activity in Prevotella nigrescens by CLSI agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649156,Antimicrob Agents Chemother,2009.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1325759,<=,1,1,<=,,MIC,ug.mL-1,,0.016,CHEMBL615063,Prevotella nigrescens,Prevotella nigrescens,28133.0,,,MIC,ug ml-1,UO_0000274,,0.016
201003,,,5158238,[],CHEMBL1662798,Antimicrobial activity in Prevotella nigrescens by CLSI agar dilution method,F,,,BAO_0003035,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649156,Antimicrob Agents Chemother,2009.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1325759,<=,1,1,<=,,MIC50,ug.mL-1,,0.016,CHEMBL615063,Prevotella nigrescens,Prevotella nigrescens,28133.0,,,MIC50,ug ml-1,UO_0000274,,0.016
201004,,,5158245,[],CHEMBL1662798,Antimicrobial activity in Prevotella nigrescens by CLSI agar dilution method,F,,,BAO_0000179,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649156,Antimicrob Agents Chemother,2009.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1325759,=,1,1,=,,MIC90,ug.mL-1,,0.06,CHEMBL615063,Prevotella nigrescens,Prevotella nigrescens,28133.0,,,MIC90,ug ml-1,UO_0000274,,0.06
201005,,,5158252,[],CHEMBL1662806,Antimicrobial activity in Prevotella disiens by CLSI agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649156,Antimicrob Agents Chemother,2009.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1325759,=,1,1,=,,MIC,ug.mL-1,,0.03,CHEMBL612235,Prevotella disiens,Prevotella disiens,28130.0,,,MIC,ug ml-1,UO_0000274,,0.03
201006,,,5158259,[],CHEMBL1662806,Antimicrobial activity in Prevotella disiens by CLSI agar dilution method,F,,,BAO_0003035,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649156,Antimicrob Agents Chemother,2009.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1325759,=,1,1,=,,MIC50,ug.mL-1,,0.06,CHEMBL612235,Prevotella disiens,Prevotella disiens,28130.0,,,MIC50,ug ml-1,UO_0000274,,0.06
201007,,,5158266,[],CHEMBL1660860,Antimicrobial activity in Prevotella baroniae by CLSI agar dilution method,F,,,BAO_0002146,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649156,Antimicrob Agents Chemother,2009.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1325759,=,1,1,=,,MIC,ug.mL-1,,0.03,CHEMBL3879801,,NON-PROTEIN TARGET,,,,MIC,ug ml-1,UO_0000274,,0.03
201008,,,5158272,[],CHEMBL1660864,Antimicrobial activity in Prevotella oralis group by CLSI agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649156,Antimicrob Agents Chemother,2009.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1325759,<=,1,1,<=,,MIC,ug.mL-1,,0.016,CHEMBL612687,Hoylesella oralis,Hoylesella oralis,28134.0,,,MIC,ug ml-1,UO_0000274,,0.016
201009,,,5158279,[],CHEMBL1660868,Antimicrobial activity in Prevotella veroralis by CLSI agar dilution method,F,,,BAO_0002146,BAO_0000019,assay format,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,,,CHEMBL1649156,Antimicrob Agents Chemother,2009.0,,CHEMBL148,IMIPENEM,CHEMBL148,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1325759,=,1,1,=,,MIC,ug.mL-1,,0.03,CHEMBL3879801,,NON-PROTEIN TARGET,,,,MIC,ug ml-1,UO_0000274,,0.03
