Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
6000,,Active,2502926,[],CHEMBL985967,Effect on morphology in Candida metapsilosis grown as biofilm assessed as inhibition of hyphae and pseudohyphae at 16 ug/ml after 48 hrs,F,,,BAO_0000375,BAO_0000218,organism-based format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1143425,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,,780129,,1,0,,,Activity,,,,CHEMBL613336,Candida metapsilosis,Candida metapsilosis,273372.0,,,Activity,,,,
6001,,Active,2502927,[],CHEMBL986827,Effect on morphology in Candida metapsilosis grown as biofilm assessed as rounding and clumping at 16 ug/ml after 48 hrs,F,,,BAO_0000375,BAO_0000218,organism-based format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1143425,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,,780129,,1,0,,,Activity,,,,CHEMBL613336,Candida metapsilosis,Candida metapsilosis,273372.0,,,Activity,,,,
6002,,Active,2502928,[],CHEMBL986823,Effect on morphology in Candida parapsilosis grown as biofilm assessed as inhibition of hyphae and pseudohyphae at 128 ug/ml after 48 hrs,F,,,BAO_0000375,BAO_0000218,organism-based format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1143425,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,,780129,,1,0,,,Activity,,,,CHEMBL612868,Candida parapsilosis,Candida parapsilosis,5480.0,,,Activity,,,,
6003,,Active,2502929,[],CHEMBL986828,Effect on morphology in Candida parapsilosis grown as biofilm assessed as rounding and clumping at 128 ug/ml after 48 hrs,F,,,BAO_0000375,BAO_0000218,organism-based format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1143425,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,,780129,,1,0,,,Activity,,,,CHEMBL612868,Candida parapsilosis,Candida parapsilosis,5480.0,,,Activity,,,,
6004,,,2515760,[],CHEMBL978956,Antifungal activity against Aspergillus fumigatus expressing wild-type fks1 gene KU80delta after 24 to 48 hrs by broth dilution susceptibility test,F,,,BAO_0000179,BAO_0000218,organism-based format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1138536,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,734630,=,1,0,=,,MEC,ug ml-1,,0.25,CHEMBL363,Aspergillus fumigatus,Aspergillus fumigatus,746128.0,,,MEC,ug ml-1,UO_0000274,,0.25
6005,,,2515763,[],CHEMBL978957,Antifungal activity against Aspergillus fumigatus expressing fks1 gene EMFR-S678P mutant after 24 to 48 hrs by broth dilution susceptibility test,F,,,BAO_0000179,BAO_0000218,organism-based format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1138536,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,734630,>,1,0,>,,MEC,ug ml-1,,16.0,CHEMBL363,Aspergillus fumigatus,Aspergillus fumigatus,746128.0,,,MEC,ug ml-1,UO_0000274,,16.0
6006,,,2515766,[],CHEMBL978958,Antifungal activity against Aspergillus fumigatus expressing fks1 gene EMFR-S678P/WT mutant after 24 to 48 hrs by broth dilution susceptibility test,F,,,BAO_0000179,BAO_0000218,organism-based format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1138536,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,734630,>,1,0,>,,MEC,ug ml-1,,16.0,CHEMBL363,Aspergillus fumigatus,Aspergillus fumigatus,746128.0,,,MEC,ug ml-1,UO_0000274,,16.0
6007,,,2515769,[],CHEMBL978959,"Inhibition of wild-type 1,3-beta-D-glucan synthase KU80delta from Aspergillus fumigatus assessed as incorporation of [3H]glucose",B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1138536,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,734630,=,1,1,=,,IC50,ug.mL-1,,0.00091,CHEMBL612545,,Unchecked,,,,IC50,ng/ml,UO_0000274,,0.91
6008,,,2515772,[],CHEMBL978960,"Inhibition of 1,3-beta-D-glucan synthase EMFR-S678P mutant from Aspergillus fumigatus assessed as incorporation of [3H]glucose",B,P87204,S678P,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1138536,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,734630,=,1,1,=,,IC50,ug.mL-1,,0.1097,CHEMBL4296321,Neosartorya fumigata (Aspergillus fumigatus),Fksp,746128.0,,,IC50,ng/ml,UO_0000274,,109.7
6009,,,2515775,[],CHEMBL978961,"Inhibition of 1,3-beta-D-glucan synthase EMFR-S678P/WT mutant from Aspergillus fumigatus assessed as incorporation of [3H]glucose",B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,,,CHEMBL1138536,Antimicrob Agents Chemother,2007.0,,CHEMBL1630575,CASPOFUNGIN,CHEMBL1630575,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,734630,=,1,1,=,,IC50,ug.mL-1,,0.00012,CHEMBL612545,,Unchecked,,,,IC50,ng/ml,UO_0000274,,0.12
