Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
19000,,Active,1869777,[],CHEMBL915645,Antimicrobial activity against Pseudomonas aeruginosa 19E2 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19001,,Active,1869790,[],CHEMBL915647,Antimicrobial activity against Pseudomonas aeruginosa 19E9 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19002,,Active,1869814,[],CHEMBL915650,Antimicrobial activity against Pseudomonas aeruginosa 22D2 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19003,,Active,1869824,[],CHEMBL915651,Antimicrobial activity against Pseudomonas aeruginosa 22D6 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19004,,Active,1869830,[],CHEMBL915652,Antimicrobial activity against Pseudomonas aeruginosa 22D9 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19005,,Active,1869839,[],CHEMBL915654,Antimicrobial activity against Pseudomonas aeruginosa 22E3 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19006,,Active,1869845,[],CHEMBL915655,Antimicrobial activity against Pseudomonas aeruginosa 22C5 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19007,,Active,1869852,[],CHEMBL915656,Antimicrobial activity against Pseudomonas aeruginosa 24D1 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19008,,Active,1869880,[],CHEMBL915660,Antimicrobial activity against Pseudomonas aeruginosa 24E5 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
19009,,Active,1869897,[],CHEMBL915663,Antimicrobial activity against Pseudomonas aeruginosa 24F4 tracheal isolates from mechanically ventilated chronic respiratory insufficiency patient,F,,,BAO_0000375,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1147101,Antimicrob Agents Chemother,2007.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,634884,,1,0,,,Activity,,,,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,Activity,,,,
