Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
17000,,,59559,[],CHEMBL700138,Antibacterial activity tested against Klebsiella pneumoniae (Klebsiella pneumoniae) ATCC 10031,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.015,CHEMBL350,Klebsiella pneumoniae,Klebsiella pneumoniae,573.0,,,MIC,ug ml-1,UO_0000274,,0.015
17001,,,59560,[],CHEMBL804821,Antibacterial activity tested against Shigella enteritidis,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.015,CHEMBL614594,Shigella,Shigella,620.0,,,MIC,ug ml-1,UO_0000274,,0.015
17002,,,59561,[],CHEMBL770158,Antibacterial activity tested against P. ae (Pseudomonas aeruginosa) ATCC 9027,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.06,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,MIC,ug ml-1,UO_0000274,,0.06
17003,,,59562,[],CHEMBL808152,Antibacterial activity against Staphylococcus aureus MPR 5,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.06,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.06
17004,,,59563,[],CHEMBL808151,Antibacterial activity against Staphylococcus aureus ATCC 6538,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.06,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.06
17005,,,59564,[],CHEMBL814707,Antibacterial activity tested against Staphylococcus epidermidis HCF Berset C,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.06,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,MIC,ug ml-1,UO_0000274,,0.06
17006,,,59565,[],CHEMBL814706,Antibacterial activity tested against Staphylococcus epidermidis CPHL A2,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.06,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,MIC,ug ml-1,UO_0000274,,0.06
17007,,,59566,[],CHEMBL813264,Antibacterial activity tested against Streptococcus faecalis LEP Br,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.5,CHEMBL362,Enterococcus faecalis,Enterococcus faecalis,1351.0,,,MIC,ug ml-1,UO_0000274,,0.5
17008,,,59567,[],CHEMBL678823,Inhibitory activity against gyrase supercoiling activity from Escherichia coli,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,IC50,ug.mL-1,,0.68,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IC50,ug ml-1,UO_0000274,,0.68
17009,,,59568,[],CHEMBL623860,CLogP was calculated,P,,,BAO_0000179,BAO_0000100,small-molecule physicochemical format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,267402,=,1,1,=,,CLogP,,,-0.805,CHEMBL2362975,,No relevant target,,,,cLogP,,,,-0.805
17010,,,59569,[],CHEMBL810747,Antibacterial activity tested against Staphylococcus aureus; Range is 0.13-2 ug/mL,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,0.13,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.13
17011,,,59570,[],CHEMBL808157,Antibacterial activity tested against Staphylococcus aureus Methicillin-and Ciprofloxacin resistants; Range is 4-128 ug/mL,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1129660,J Med Chem,1996.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,267402,=,1,1,=,,MIC,ug.mL-1,,4.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,4.0
