Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
153000,,,3570096,[],CHEMBL1279277,Antimicrobial activity against Enterobacter cloacae isolate 1 containing PFGE genetic clone A expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153001,,,3570097,[],CHEMBL1279278,Antimicrobial activity against Enterobacter cloacae isolate 18 containing PFGE genetic clone A expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153002,,,3570098,[],CHEMBL1279279,Antimicrobial activity against Enterobacter cloacae isolate 140 containing PFGE genetic clone A expressing beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153003,,,3570099,[],CHEMBL1279280,Antimicrobial activity against Enterobacter cloacae isolate 151 containing PFGE genetic clone A expressing qnrB2 and beta-lactamase KPC-2 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153004,,,3570100,[],CHEMBL1279281,Antimicrobial activity against Enterobacter cloacae isolate 185 containing PFGE genetic clone A expressing qnrB2 aac(6')-Ib-cr and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153005,,,3570101,[],CHEMBL1279282,Antimicrobial activity against Enterobacter cloacae isolate 293 containing PFGE genetic clone A expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,=,1,1,=,,MIC,ug.mL-1,,16.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,16.0
153006,,,3570102,[],CHEMBL1279283,Antimicrobial activity against Enterobacter cloacae isolate 533 containing PFGE genetic clone A expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153007,,,3570103,[],CHEMBL1279284,Antimicrobial activity against Enterobacter cloacae isolate 622 containing PFGE genetic clone A expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153008,,,3570104,[],CHEMBL1279285,Antimicrobial activity against Enterobacter cloacae isolate 625 containing PFGE genetic clone A expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153009,,,3570105,[],CHEMBL1279286,Antimicrobial activity against Enterobacter cloacae isolate 656 containing PFGE genetic clone A expressing beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153010,,,3570106,[],CHEMBL1279287,Antimicrobial activity against Enterobacter cloacae isolate 354 containing PFGE genetic clone B expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153011,,,3570107,[],CHEMBL1279288,Antimicrobial activity against Enterobacter cloacae isolate 649 containing PFGE genetic clone B expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153012,,,3570108,[],CHEMBL1279289,Antimicrobial activity against Enterobacter cloacae isolate 658 containing PFGE genetic clone B expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153013,,,3570109,[],CHEMBL1279290,Antimicrobial activity against Enterobacter cloacae isolate 781 containing PFGE genetic clone B expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153014,,,3570110,[],CHEMBL1279291,Antimicrobial activity against Enterobacter cloacae isolate 837 containing PFGE genetic clone B expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,=,1,1,=,,MIC,ug.mL-1,,32.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,32.0
153015,,,3570111,[],CHEMBL1279292,Antimicrobial activity against Enterobacter cloacae isolate 4469 containing PFGE genetic clone C expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL349,Enterobacter cloacae,Enterobacter cloacae,550.0,,,MIC,ug ml-1,UO_0000274,,2.0
153016,,,3570112,[],CHEMBL1279293,Antimicrobial activity against Escherichia coli T-622 harboring expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,MIC,ug ml-1,UO_0000274,,2.0
153017,,,3570113,[],CHEMBL1279294,Antimicrobial activity against Escherichia coli T-625 harboring expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,MIC,ug ml-1,UO_0000274,,2.0
153018,,,3570114,[],CHEMBL1279295,Antimicrobial activity against Escherichia coli T-781 harboring expressing qnrB2 and beta-lactamase KPC-2 and SHV-12 gene by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,MIC,ug ml-1,UO_0000274,,2.0
153019,,,3570115,[],CHEMBL1279296,Antimicrobial activity against Escherichia coli GeneHogs by Etest,F,,,BAO_0002146,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275468,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,969234,<=,1,1,<=,,MIC,ug.mL-1,,2.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,MIC,ug ml-1,UO_0000274,,2.0
153020,,Not Active,3570805,[],CHEMBL1280346,Bactericidal activity against Acinetobacter baumannii isolate 1198 at 16 ug/ml after 24 hrs by time kill analysis,F,,,BAO_0000375,BAO_0000218,organism-based format,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,,CHEMBL1275474,Antimicrob Agents Chemother,2008.0,,CHEMBL177,AMIKACIN,CHEMBL177,,0,,969342,,1,0,,,Activity,,,,CHEMBL614425,Acinetobacter baumannii,Acinetobacter baumannii,470.0,,,Activity,,,,
