Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
38000,,,14581217,[],CHEMBL3242750,Antimycobacterial activity against Mycobacterium avium subsp. paratuberculosis ATCC 19698 expressing luciferase assessed as growth inhibition after 6 days by luminometry,F,,,BAO_0002146,BAO_0000218,organism-based format,NNC(=O)c1ccncc1,,,CHEMBL3232782,J Med Chem,2014.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,http://www.openphacts.org/units/Nanomolar,2087917,=,1,1,=,,MIC,nM,,990.0,CHEMBL613087,Mycobacterium avium subsp. paratuberculosis,Mycobacterium avium subsp. paratuberculosis,1770.0,,,MIC,uM,UO_0000065,,0.99
38001,,,14581221,[],CHEMBL3242751,Antimycobacterial activity against Mycobacterium avium subsp. avium ATCC 15769 expressing luciferase assessed as growth inhibition after 6 days by luminometry,F,,,BAO_0002146,BAO_0000019,assay format,NNC(=O)c1ccncc1,,,CHEMBL3232782,J Med Chem,2014.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,http://www.openphacts.org/units/Nanomolar,2087917,=,1,1,=,,MIC,nM,,760.0,CHEMBL3879801,,NON-PROTEIN TARGET,,,,MIC,uM,UO_0000065,,0.76
38002,,,14581624,[],CHEMBL3242859,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv by microplate alamar blue assay,F,,,BAO_0002146,BAO_0000218,organism-based format,NNC(=O)c1ccncc1,,,CHEMBL3232798,Bioorg Med Chem Lett,2014.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,http://www.openphacts.org/units/Nanomolar,2085073,=,1,1,=,,MIC,nM,,360.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,,MIC,uM,UO_0000065,,0.36
38003,,,14582667,[],CHEMBL3239565,Antitubercular activity against Mycobacterium tuberculosis H37Rv assessed as inhibition of colony formation at 250 ug/mL after 2 to 4 weeks by Lowensteine-Jensen method relative to control,F,,,BAO_0000201,BAO_0000218,organism-based format,NNC(=O)c1ccncc1,,,CHEMBL3232885,Eur J Med Chem,2014.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,http://qudt.org/vocab/unit#Percent,2087280,=,1,1,=,,Inhibition,%,,99.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,,INH,%,UO_0000187,,99.0
38004,,,14582689,[],CHEMBL3239566,Antitubercular activity against Mycobacterium tuberculosis H37Rv assessed as inhibition of colony formation at 100 ug/mL after 2 to 4 weeks by Lowensteine-Jensen method relative to control,F,,,BAO_0000201,BAO_0000218,organism-based format,NNC(=O)c1ccncc1,,,CHEMBL3232885,Eur J Med Chem,2014.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,http://qudt.org/vocab/unit#Percent,2087280,=,1,1,=,,Inhibition,%,,99.0,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,,INH,%,UO_0000187,,99.0
38005,,,14591988,[],CHEMBL3243187,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv assessed as growth inhibition after 24 hrs by Lowenstein-Jensen agar dilution method,F,,,BAO_0000179,BAO_0000218,organism-based format,NNC(=O)c1ccncc1,,,CHEMBL3232709,Eur J Med Chem,2014.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2083333,=,1,0,=,,MIC99,ug ml-1,,0.2,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,,MIC99,ug ml-1,UO_0000274,,0.2
38006,,,14592006,[],CHEMBL3243188,Cytotoxicity against African green monkey Vero cells assessed as cell viability after 72 hrs by MTT assay,A,,,BAO_0000190,BAO_0000219,cell-based format,NNC(=O)c1ccncc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3232709,Eur J Med Chem,2014.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2083333,>,1,1,>,,IC50,ug.mL-1,,62.5,CHEMBL391,Chlorocebus sabaeus,Vero,60711.0,,,IC50,ug ml-1,UO_0000274,,62.5
38007,,,14597254,[],CHEMBL3243825,Antitubercular activity against Mycobacterium tuberculosis H37Rv ATCC 27294 after 28 days by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,NNC(=O)c1ccncc1,,,CHEMBL3232935,Bioorg Med Chem Lett,2014.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2086032,=,1,1,=,,MIC,ug.mL-1,,0.1,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,,MIC,ug ml-1,UO_0000274,,0.1
38008,,Active,14632447,[],CHEMBL3255352,Antitubercular against Mycobacterium tuberculosis H37Rv infected in mouse assessed as host survival at 9 mg/kg/day administered with food for 19 days measured on day 30,F,,,BAO_0000375,BAO_0000218,organism-based format,NNC(=O)c1ccncc1,,,CHEMBL3244240,J Med Chem,1978.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,,2094451,,1,0,,,Activity,,,,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,,Activity,,,,
38009,,Not Active,14632448,[],CHEMBL3255353,Antitubercular against Mycobacterium tuberculosis H37Rv infected in mouse assessed as host survival at 2.5 mg/kg/day administered with food for 19 days measured on day 30,F,,,BAO_0000375,BAO_0000218,organism-based format,NNC(=O)c1ccncc1,,,CHEMBL3244240,J Med Chem,1978.0,,CHEMBL64,ISONIAZID,CHEMBL64,,0,,2094451,,1,0,,,Activity,,,,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,,Activity,,,,
