Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
124000,,,15444874,[],CHEMBL3537290,"Unbound drug partitioning coefficient, Kp of the compound assessed as ratio of unbound concentration in Sprague-Dawley rat brain to unbound concentration in plasma",A,,,BAO_0000179,BAO_0000366,cell-free format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525927,Drug Metab Dispos,2011.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,,0,,2469675,=,1,0,=,,Kp,,,0.92,CHEMBL613617,Rattus norvegicus,Brain,10116.0,,,Kp,,,,0.92
124001,,,15444930,[],CHEMBL3537289,Unbound volume of distribution in Sprague-Dawley rat brain slices at 100 nM after 5 hrs,A,,,BAO_0003040,BAO_0000221,tissue-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525927,Drug Metab Dispos,2011.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,,0,,2469675,=,1,1,=,,Vd,L.kg-1,,6.9,CHEMBL613617,Rattus norvegicus,Brain,10116.0,,,Vdu,ml/g,UO_0000197,,6.9
124002,,,15446245,[],CHEMBL3537288,Fraction unbound in Sprague-Dawley rat brain homogenates at 5 uM by equilibrium dialysis analysis,A,,,BAO_0000179,BAO_0000221,tissue-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525927,Drug Metab Dispos,2011.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,,0,,2469675,=,1,1,=,,Fu,,,0.13,CHEMBL613617,Rattus norvegicus,Brain,10116.0,,,Fu,,,,0.13
124003,,,15446295,[],CHEMBL3532944,"Dissociation constant, pKa of the acidic compound by capillary electrophoresis-mass spectrometry analysis",P,,,BAO_0002131,BAO_0000100,small-molecule physicochemical format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525927,Drug Metab Dispos,2011.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,,0,,2469675,=,1,0,=,,pKa,,,7.6,CHEMBL2362975,,No relevant target,,,,pKa,,,,7.6
124004,,,15447818,[],CHEMBL3537182,Fraction unbound in human occipital cortex at 1 uM after 6 hrs by equilibrium dialysis method,A,,,BAO_0000179,BAO_0000019,assay format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525956,Drug Metab Dispos,2011.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,,0,,2470738,=,1,1,=,,Fu,,,0.119,CHEMBL3879801,,NON-PROTEIN TARGET,,,,Fu,,,,0.119
124005,,,15448139,[],CHEMBL3531878,Competitive binding affinity to human PXR LBD (111 to 434) by TR-FRET assay,A,,,BAO_0000188,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525965,Drug Metab Dispos,2011.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,6.7,0,http://www.openphacts.org/units/Nanomolar,2470469,=,1,1,=,,EC50,nM,,200.0,CHEMBL3401,Homo sapiens,Pregnane X receptor,9606.0,,,EC50,uM,UO_0000065,,0.2
124006,,,15448165,[],CHEMBL3531879,Competitive binding affinity to human PXR LBD (111 to 434) by TR-FRET assay relative to SR12813,A,,,BAO_0000656,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525965,Drug Metab Dispos,2011.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,,0,http://qudt.org/vocab/unit#Percent,2470469,=,1,0,=,,Efficacy,%,,43.9,CHEMBL3401,Homo sapiens,Pregnane X receptor,9606.0,,,Efficacy,%,UO_0000187,,43.9
124007,,Inactive,15448168,[],CHEMBL3531877,Activation of rat PXR expressed in human HepG2 cells up to 46 uM after 24 hrs by luciferase reporter gene based luminescent analysis,A,,,BAO_0000375,BAO_0000219,cell-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525965,Drug Metab Dispos,2011.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,,0,,2470469,,1,0,,,Activity,,,,CHEMBL2146315,Rattus norvegicus,Nuclear receptor subfamily 1 group I member 2,10116.0,,,Activity,,,,
124008,,,15448320,[],CHEMBL3533391,Inhibition of OATP1B1 (unknown origin) expressed in HEK293 cells using pitavastatin substrate,A,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525911,Drug Metab Dispos,2012.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,5.66,0,http://www.openphacts.org/units/Nanomolar,2468183,=,1,1,=,,IC50,nM,,2200.0,CHEMBL1697668,Homo sapiens,Solute carrier organic anion transporter family member 1B1,9606.0,,,IC50,uM,UO_0000065,,2.2
124009,,,15448330,[],CHEMBL3533735,Inhibition of OATP1B1 (unknown origin) expressed in HEK293 cells using estradiol-17beta-glucuronide substrate,A,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3525911,Drug Metab Dispos,2012.0,,CHEMBL374478,RIFAMPIN,CHEMBL374478,6.52,0,http://www.openphacts.org/units/Nanomolar,2468183,=,1,1,=,,IC50,nM,,300.0,CHEMBL1697668,Homo sapiens,Solute carrier organic anion transporter family member 1B1,9606.0,,,IC50,uM,UO_0000065,,0.3
