Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
13000,,,2128030,[],CHEMBL935279,Antibacterial activity against Escherichia coli K12 PhoU wild type W3110 at 4 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,32.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,32.0
13001,,,2128031,[],CHEMBL935280,Antibacterial activity against Escherichia coli K12 mutant JHU313 at 4 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,37.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,37.0
13002,,,2128032,[],CHEMBL935281,Antibacterial activity against Escherichia coli K12 mutant JHU313 containing plasmid PhoU at 4 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,36.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,36.0
13003,,,2128033,[],CHEMBL936145,Antibacterial activity against Escherichia coli K12 mutant JHU313 containing plasmid vector at 4 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,44.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,44.0
13004,,,2128034,[],CHEMBL935166,Antibacterial activity against Escherichia coli K12 PhoU wild type W3110 at 2 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,30.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,30.0
13005,,,2128035,[],CHEMBL935167,Antibacterial activity against Escherichia coli K12 mutant JHU313 at 2 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,34.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,34.0
13006,,,2128036,[],CHEMBL935168,Antibacterial activity against Escherichia coli K12 mutant JHU313 containing plasmid PhoU at 2 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,35.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,35.0
13007,,,2128037,[],CHEMBL936044,Antibacterial activity against Escherichia coli K12 mutant JHU313 containing plasmid vector at 2 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,40.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,40.0
13008,,,2128038,[],CHEMBL936045,Antibacterial activity against Escherichia coli K12 PhoU wild type W3110 at 0.5 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,27.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,27.0
13009,,,2128039,[],CHEMBL936046,Antibacterial activity against Escherichia coli K12 mutant JHU313 at 0.5 ug/ml after 48 hrs by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,,,CHEMBL1145465,Antimicrob Agents Chemother,2007.0,,CHEMBL9,NORFLOXACIN,CHEMBL9,,0,http://www.openphacts.org/units/Millimolar,703979,=,1,0,=,,IZ,mM,,30.0,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,IZ,mM,UO_0000063,,30.0
