Unnamed: 0.1,Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
69000,69000,,,3450623,[],CHEMBL1245149,Increase in tcaR gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,2.79,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,2.79
69001,69001,,,3450624,[],CHEMBL1245148,Decrease in icaR gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,3.48,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,3.48
69002,69002,,,3450625,[],CHEMBL1245147,Increase in mnhF gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,3.27,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,3.27
69003,69003,,,3450626,[],CHEMBL1245146,Increase in mnhE gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,3.15,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,3.15
69004,69004,,,3450627,[],CHEMBL1245145,Increase in mnhG gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,2.85,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,2.85
69005,69005,,,3450628,[],CHEMBL1245144,Increase in mnhD gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,1.93,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,1.93
69006,69006,,,3450629,[],CHEMBL1245143,Decrease in sodA gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,2.59,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,2.59
69007,69007,,,3450630,[],CHEMBL1245142,Decrease in clpB gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,2.49,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,2.49
69008,69008,,,3450631,[],CHEMBL1244895,Decrease in asp23 gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,8.61,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,8.61
69009,69009,,,3450632,[],CHEMBL1244896,Increase in cspB gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,5.59,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,5.59
69010,69010,,,3450633,[],CHEMBL1244897,Decrease in tst gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by whole genome microarray relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,2.39,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,2.39
69011,69011,,,3450634,[],CHEMBL1244898,Decrease in capG gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,1.01,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,1.01
69012,69012,,,3450635,[],CHEMBL1244899,Decrease in capC gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,1.75,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,1.75
69013,69013,,,3450636,[],CHEMBL1244900,Decrease in icaC gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,2.23,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,2.23
69014,69014,,,3450637,[],CHEMBL1244901,Increase in fnbB gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,3.03,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,3.03
69015,69015,,,3450638,[],CHEMBL1244902,Increase in clfB gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,7.5,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,7.5
69016,69016,,,3450639,[],CHEMBL1244903,Decrease in sasF gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,1.32,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,1.32
69017,69017,,,3450640,[],CHEMBL1244904,Increase in cna gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,3.42,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,3.42
69018,69018,,,3450641,[],CHEMBL1244905,Increase in ssaA gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,2.04,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,2.04
69019,69019,,,3450642,[],CHEMBL1244906,Increase in isaA gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,7.68,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,7.68
69020,69020,,,3450643,[],CHEMBL1244907,Decrease in clpC gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,1.14,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,1.14
69021,69021,,,3450644,[],CHEMBL1244908,Increase in mnhG gene expression in biofilm-associated cells of epidemic methicillin-resistant Staphylococcus aureus isolate 16 at 4 times MIC incubated for 1 hr by RT-PCR relative to untreated control,F,,,BAO_0000179,BAO_0000218,organism-based format,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,,,CHEMBL1240349,Antimicrob Agents Chemother,2010.0,,CHEMBL376140,TIGECYCLINE,CHEMBL376140,,0,,951121,=,1,0,=,,FC,,,5.16,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,FC,,,,5.16
