Unnamed: 0.1,Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
52000,52000,,,19051596,[],CHEMBL4354971,Antibacterial activity against Escherichia coli by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,0.06,CHEMBL354,Escherichia coli,Escherichia coli,562.0,,,MIC90,mg/L,UO_0000274,,0.06
52001,52001,,,19051614,[],CHEMBL4354973,Antibacterial activity against Klebsiella by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,0.12,CHEMBL612535,Klebsiella,Klebsiella,570.0,,,MIC90,mg/L,UO_0000274,,0.12
52002,52002,,,19051628,[],CHEMBL4354974,Antibacterial activity against Bacteroides fragilis by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,1.0,CHEMBL614411,Bacteroides fragilis,Bacteroides fragilis,817.0,,,MIC90,mg/L,UO_0000274,,1.0
52003,52003,,,19051642,[],CHEMBL4354975,Antibacterial activity against Haemophilus influenzae with horse blood by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,0.06,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,727.0,,,MIC90,mg/L,UO_0000274,,0.06
52004,52004,,,19051656,[],CHEMBL4354976,Antibacterial activity against Staphylococcus aureus by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,0.06,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC90,mg/L,UO_0000274,,0.06
52005,52005,,,19051670,[],CHEMBL4354977,Antibacterial activity against Streptococcus pneumoniae by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,0.12,CHEMBL347,Streptococcus pneumoniae,Streptococcus pneumoniae,1313.0,,,MIC90,mg/L,UO_0000274,,0.12
52006,52006,,,19051684,[],CHEMBL4354978,Antibacterial activity against Streptococcus pyogenes by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,0.25,CHEMBL356,Streptococcus pyogenes,Streptococcus pyogenes,1314.0,,,MIC90,mg/L,UO_0000274,,0.25
52007,52007,,,19051698,[],CHEMBL4354979,Antibacterial activity against Enterococcus by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,2.0,CHEMBL612318,Enterococcus,Enterococcus,1350.0,,,MIC90,mg/L,UO_0000274,,2.0
52008,52008,,,19051712,[],CHEMBL4354980,Antibacterial activity against Clostridium perfringens by agar diffusion method,F,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3178410,=,1,1,=,,MIC90,ug.mL-1,,0.25,CHEMBL614967,Clostridium perfringens,Clostridium perfringens,1502.0,,,MIC90,mg/L,UO_0000274,,0.25
52009,52009,,standard_value was converted from ug.mL-1 to nM using the parent compound MW | standard_value was converted from ug.mL-1 to nM using the parent compound MW | standard_value was converted from ug.mL-1 to nM using the parent compound MW | standard_value was converted from ug.mL-1 to nM using the parent compound MW | standard_value was converted from ug.mL-1 to nM using the parent compound MW | standard_value was converted from ug.mL-1 to nM using the parent compound MW,19051760,"[{'comments': 'extracted from assay description on may 2023', 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'DOSE', 'standard_units': 'g', 'standard_value': '0.4', 'text_value': None, 'type': 'DOSE', 'units': 'g', 'value': '0.4'}, {'comments': 'extracted from assay description on may 2023', 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': 'ORAL', 'standard_type': 'ROUTE', 'standard_units': None, 'standard_value': None, 'text_value': 'ORAL', 'type': 'ROUTE', 'units': None, 'value': None}]",CHEMBL4355003,"Cmax in human at 0.4 g, po by HPLC analysis",A,,,BAO_0002119,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/Nanomolar,3178410,=,1,1,=,,Cmax,nM,,7722.2,CHEMBL612558,,ADMET,,,,Cmax,mg/L,UO_0000065,,3.1
52010,52010,,,19051761,[],CHEMBL4355004,"AUC in human at 0.4 g, po by HPLC analysis",A,,,BAO_0002120,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,,3178410,=,1,1,=,,AUC,ng.hr.mL-1,,30000.0,CHEMBL612558,,ADMET,,,,AUC,mg.hr/L,,,30.0
52011,52011,,,19051762,[],CHEMBL4355005,"Half life in human at 0.4 g, po by HPLC analysis",A,,,BAO_0002115,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://qudt.org/vocab/unit#Hour,3178410,=,1,1,=,,T1/2,hr,,13.0,CHEMBL612558,,ADMET,,,,t1/2,hr,UO_0000032,,13.0
52012,52012,,,19051763,[],CHEMBL4355006,"Protein binding in human at 0.4 g, po by HPLC analysis",A,,,BAO_0000179,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4354782,Medchemcomm,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://qudt.org/vocab/unit#Percent,3178410,=,1,1,=,,PPB,%,,50.0,CHEMBL612558,,ADMET,,,,PB,%,UO_0000187,,50.0
52013,52013,,,19073403,[],CHEMBL4362179,Antimycobacterial activity against Mycobacterium bovis BCG ATCC 35737 by resazurin dye based fluorimetric assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4359864,Eur J Med Chem,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,7.52,0,http://www.openphacts.org/units/Nanomolar,3182233,=,1,1,=,,IC50,nM,,30.0,CHEMBL615052,Mycobacterium tuberculosis variant bovis BCG,Mycobacterium tuberculosis variant bovis BCG,33892.0,,,IC50,uM,UO_0000065,,0.03
52014,52014,,,19073410,[],CHEMBL4362178,Antimycobacterial activity against Mycobacterium avium subsp. avium ATCC 25291 by resazurin dye based fluorimetric assay,F,,,BAO_0000190,BAO_0000019,assay format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4359864,Eur J Med Chem,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,6.72,0,http://www.openphacts.org/units/Nanomolar,3182233,=,1,1,=,,IC50,nM,,190.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,0.19
52015,52015,,,19073419,[],CHEMBL4362177,Antimycobacterial activity against Mycobacterium marinum NCTC 2275 by resazurin dye based fluorimetric assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4359864,Eur J Med Chem,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,6.85,0,http://www.openphacts.org/units/Nanomolar,3182233,=,1,1,=,,IC50,nM,,140.0,CHEMBL614987,Mycobacterium marinum,Mycobacterium marinum,1781.0,,,IC50,uM,UO_0000065,,0.14
52016,52016,,,19099299,[],CHEMBL4368178,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv incubated for 7 days by rapid direct susceptibility test,F,,,BAO_0002146,BAO_0000218,organism-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4364323,Eur J Med Chem,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3186255,=,1,1,=,,MIC,ug.mL-1,,0.12,CHEMBL360,Mycobacterium tuberculosis,Mycobacterium tuberculosis,1773.0,,,MIC,ug ml-1,UO_0000274,,0.12
52017,52017,,,19099317,[],CHEMBL4368179,Cytotoxicity against African green monkey Vero cells incubated for 72 hrs by MTT assay,A,,,BAO_0000187,BAO_0000219,cell-based format,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,,,CHEMBL4364323,Eur J Med Chem,2019.0,,CHEMBL32,MOXIFLOXACIN,CHEMBL32,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,3186255,=,1,1,=,,CC50,ug.mL-1,,128.0,CHEMBL391,Chlorocebus sabaeus,Vero,60711.0,,,CC50,ug ml-1,UO_0000274,,128.0
