Unnamed: 0.1,Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
95000,95000,,,2303290,[],CHEMBL1000544,Antimicrobial activity against methicillin-susceptible Staphylococcus aureus 543 after 14 passages by multi-step resistance selection technique,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,8.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,8.0
95001,95001,,,2303295,[],CHEMBL1001460,Antimicrobial activity against methicillin and vancomycin-resistant Staphylococcus aureus 510 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
95002,95002,,,2304375,[],CHEMBL1001461,Antimicrobial activity against methicillin and vancomycin-resistant Staphylococcus aureus 509 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
95003,95003,,,2304376,[],CHEMBL1004900,Antimicrobial activity against methicillin-resistant vancomycin-intermediate Staphylococcus aureus 555 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
95004,95004,,,2304377,[],CHEMBL1004901,Antimicrobial activity against methicillin-resistant vancomycin-intermediate Staphylococcus aureus 504 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
95005,95005,,,2304378,[],CHEMBL1004902,Antimicrobial activity against methicillin-resistant Staphylococcus aureus 481 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
95006,95006,,,2304379,[],CHEMBL1004903,Antimicrobial activity against methicillin-resistant Staphylococcus aureus 490 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
95007,95007,,,2304380,[],CHEMBL1004904,Antimicrobial activity against methicillin-resistant Staphylococcus aureus 525 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
95008,95008,,,2304381,[],CHEMBL1004905,Antimicrobial activity against methicillin-resistant Staphylococcus aureus 547 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
95009,95009,,,2304382,[],CHEMBL1004906,Antimicrobial activity against methicillin-susceptible Staphylococcus aureus 540 after single-step resistance selection by agar dilution CLSI method,F,,,BAO_0002146,BAO_0000218,organism-based format,Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,,,CHEMBL1137665,Antimicrob Agents Chemother,2007.0,,CHEMBL488937,CG-400549,CHEMBL488937,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,783677,=,1,1,=,,MIC,ug.mL-1,,0.125,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,0.125
