Unnamed: 0.1,Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
30000,30000,,,15717239,[],CHEMBL3618813,Inhibition of biofilm formation in Staphylococcus epidermidis 76/04 after 24 hrs using MTT staining by spectrophotometer analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616436,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2501592,=,1,1,=,,IC50,ug.mL-1,,7.93,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,IC50,ug ml-1,UO_0000274,,7.93
30001,30001,,,15717242,[],CHEMBL3618814,Inhibition of biofilm formation in Staphylococcus epidermidis 151/04 after 24 hrs using MTT staining by spectrophotometer analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616436,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2501592,=,1,1,=,,IC50,ug.mL-1,,13.1,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,IC50,ug ml-1,UO_0000274,,13.1
30002,30002,,,15717245,[],CHEMBL3618815,Inhibition of biofilm formation in Staphylococcus epidermidis ATCC 12228 at 4 ug/ml after 24 hrs using MTT staining by spectrophotometer analysis,F,,,BAO_0000201,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616436,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://qudt.org/vocab/unit#Percent,2501592,=,1,1,=,,Inhibition,%,,21.3,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,INH,%,UO_0000187,,21.3
30003,30003,,,15717248,[],CHEMBL3618816,Inhibition of biofilm formation in Staphylococcus epidermidis ATCC 35984 at 4 ug/ml after 24 hrs using MTT staining by spectrophotometer analysis,F,,,BAO_0000201,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616436,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://qudt.org/vocab/unit#Percent,2501592,=,1,1,=,,Inhibition,%,,45.43,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,INH,%,UO_0000187,,45.43
30004,30004,,,15717251,[],CHEMBL3618817,Inhibition of biofilm formation in Staphylococcus epidermidis 16/04 at 4 ug/ml after 24 hrs using MTT staining by spectrophotometer analysis,F,,,BAO_0000201,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616436,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://qudt.org/vocab/unit#Percent,2501592,=,1,1,=,,Inhibition,%,,41.96,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,INH,%,UO_0000187,,41.96
30005,30005,,,15717254,[],CHEMBL3618818,Inhibition of biofilm formation in Staphylococcus epidermidis 23/04 at 4 ug/ml after 24 hrs using MTT staining by spectrophotometer analysis,F,,,BAO_0000201,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616436,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://qudt.org/vocab/unit#Percent,2501592,=,1,1,=,,Inhibition,%,,5.71,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,INH,%,UO_0000187,,5.71
30006,30006,,,15717257,[],CHEMBL3618819,Inhibition of biofilm formation in Staphylococcus epidermidis 31/04 at 4 ug/ml after 24 hrs using MTT staining by spectrophotometer analysis,F,,,BAO_0000201,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616436,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://qudt.org/vocab/unit#Percent,2501592,=,1,1,=,,Inhibition,%,,18.66,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,INH,%,UO_0000187,,18.66
30007,30007,,,15717260,[],CHEMBL3618820,Inhibition of biofilm formation in Staphylococcus epidermidis 62/04 at 4 ug/ml after 24 hrs using MTT staining by spectrophotometer analysis,F,,,BAO_0000201,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616436,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://qudt.org/vocab/unit#Percent,2501592,=,1,1,=,,Inhibition,%,,59.89,CHEMBL353,Staphylococcus epidermidis,Staphylococcus epidermidis,1282.0,,,INH,%,UO_0000187,,59.89
30008,30008,,,15718360,[],CHEMBL3619522,Antimicrobial activity against methicillin-resistant Staphylococcus aureus HEMSA incubated for 20 hrs by serial dilution broth microplate method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616416,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/Nanomolar,2501610,=,1,1,=,,MIC,nM,,14000.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,mM,UO_0000065,,0.014
30009,30009,,,15718377,[],CHEMBL3619523,Antimicrobial activity against Staphylococcus aureus ATCC 25923 incubated for 20 hrs by serial dilution broth microplate method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616416,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/Nanomolar,2501610,=,1,1,=,,MIC,nM,,380.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,mM,UO_0000065,,0.00038
30010,30010,,,15718473,[],CHEMBL3620216,"Resistance index, ratio of MIC for methicillin-resistant Staphylococcus aureus HEMSA to MIC for Staphylococcus aureus ATCC 25923",F,,,BAO_0000193,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616416,Eur J Med Chem,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,2501610,=,1,0,=,,Ratio,,,37.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,Ratio,,,,37.0
30011,30011,,,15719301,[],CHEMBL3620501,Antibacterial activity against Staphylococcus aureus MTCC 96 after 18 to 24 hrs by broth microdilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616377,Bioorg Med Chem Lett,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,2502951,=,1,1,=,,MIC,ug.mL-1,,6.25,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,MIC,ug ml-1,UO_0000274,,6.25
30012,30012,,,15719316,[],CHEMBL3620502,Antibacterial activity against Staphylococcus aureus MTCC 96 after 18 to 24 hrs by agar well diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616377,Bioorg Med Chem Lett,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://qudt.org/vocab/unit#Millimeter,2502951,=,1,1,=,,IZ,mm,,23.0,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,IZ,mm,UO_0000016,,23.0
30013,30013,,,15719338,[],CHEMBL3620503,Antibacterial activity against Bacillus subtilis MTCC 121 after 18 to 24 hrs by agar well diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL3616377,Bioorg Med Chem Lett,2015.0,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://qudt.org/vocab/unit#Millimeter,2502951,=,1,1,=,,IZ,mm,,24.0,CHEMBL359,Bacillus subtilis,Bacillus subtilis,1423.0,,,IZ,mm,UO_0000016,,24.0
