Unnamed: 0.1,Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
137000,137000,,Active,15626895,[],CHEMBL3588071,Antibacterial activity against methicillin-resistant Staphylococcus aureus GRE2691 assessed as inhibition of bacterial growth,F,,,BAO_0000181,BAO_0000218,organism-based format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585321,Bioorg Med Chem,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,,2484467,,1,0,,,GI,,,,CHEMBL352,Staphylococcus aureus,Staphylococcus aureus,1280.0,,,GI,,,,
137001,137001,,,15629155,[],CHEMBL3587323,Antibacterial activity against Bacillus cereus N190 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,300.0,CHEMBL613070,Bacillus cereus,Bacillus cereus,1396.0,,,MIC,uM,UO_0000065,,0.3
137002,137002,,,15629166,[],CHEMBL3587322,Antibacterial activity against Bacillus cereus CIP 6624 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,300.0,CHEMBL613070,Bacillus cereus,Bacillus cereus,1396.0,,,MIC,uM,UO_0000065,,0.3
137003,137003,,,15629183,[],CHEMBL3587324,Antibacterial activity against Bacillus cereus N258 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,300.0,CHEMBL613070,Bacillus cereus,Bacillus cereus,1396.0,,,MIC,uM,UO_0000065,,0.3
137004,137004,,,15629194,[],CHEMBL3587325,Antibacterial activity against Bacillus cereus N349 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,600.0,CHEMBL613070,Bacillus cereus,Bacillus cereus,1396.0,,,MIC,uM,UO_0000065,,0.6
137005,137005,,,15629505,[],CHEMBL3587326,Antibacterial activity against Bacillus subtilis ATCC 6633 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,100.0,CHEMBL613907,Bacillus spizizenii,Bacillus spizizenii,96241.0,,,MIC,uM,UO_0000065,,0.1
137006,137006,,,15629516,[],CHEMBL3587327,Antibacterial activity against Corynebacterium striatum N840 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,300.0,CHEMBL615033,Corynebacterium striatum,Corynebacterium striatum,43770.0,,,MIC,uM,UO_0000065,,0.3
137007,137007,,,15629527,[],CHEMBL3587328,Antibacterial activity against Enterococcus avium CIP 104053 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000218,organism-based format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,300.0,CHEMBL612354,Enterococcus avium,Enterococcus avium,33945.0,,,MIC,uM,UO_0000065,,0.3
137008,137008,,,15629538,[],CHEMBL3587329,Antibacterial activity against Enterococcus casseliflavus N487 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000019,assay format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,2700.0,CHEMBL4523080,Enterococcus casseliflavus,Enterococcus casseliflavus,37734.0,,,MIC,uM,UO_0000065,,2.7
137009,137009,,,15629549,[],CHEMBL3587330,Antibacterial activity against Enterococcus casseliflavus CIP 103018 after 18 hrs by agar dilution method,F,,,BAO_0002146,BAO_0000019,assay format,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,,CHEMBL3585281,J Nat Prod,2015.0,,CHEMBL262777,VANCOMYCIN,CHEMBL262777,,0,http://www.openphacts.org/units/Nanomolar,2484651,=,1,1,=,,MIC,nM,,2700.0,CHEMBL4523080,Enterococcus casseliflavus,Enterococcus casseliflavus,37734.0,,,MIC,uM,UO_0000065,,2.7
