Unnamed: 0.1,Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
159000,159000,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25174632,[],CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,F,,,BAO_0000186,BAO_0000019,assay format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,,,CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116.0,,,AC50,uM,UO_0000065,,30.0
159001,159001,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25174633,[],CHEMBL5291868,Compound was evaluated for inhibition of rat Ptgs1 in an in vitro cell free assay measured by fluorescence spectroscopy,F,,,BAO_0000186,BAO_0000019,assay format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,300000.0,CHEMBL4042,Rattus norvegicus,Cyclooxygenase-1,10116.0,,,AC50,uM,UO_0000065,,300.0
159002,159002,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25176069,[],CHEMBL5291850,"Binding affinity towards human NR3C1 in an in vitro cell free assay measured by filtration, radioactivity method",B,,,BAO_0000186,BAO_0000357,single protein format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,,,CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,30000.0,CHEMBL2034,Homo sapiens,Glucocorticoid receptor,9606.0,,,AC50,uM,UO_0000065,,30.0
159003,159003,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25177226,[],CHEMBL5291744,Binding affinity towards human AGTR1 in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,,,CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,30000.0,CHEMBL227,Homo sapiens,Type-1 angiotensin II receptor,9606.0,,,AC50,uM,UO_0000065,,30.0
159004,159004,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25177227,[],CHEMBL5291744,Binding affinity towards human AGTR1 in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,300000.0,CHEMBL227,Homo sapiens,Type-1 angiotensin II receptor,9606.0,,,AC50,uM,UO_0000065,,300.0
159005,159005,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25178441,[],CHEMBL5291757,Binding affinity towards human CCKAR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,,,CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,30000.0,CHEMBL1901,Homo sapiens,Cholecystokinin A receptor,9606.0,,,AC50,uM,UO_0000065,,30.0
159006,159006,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25178442,[],CHEMBL5291757,Binding affinity towards human CCKAR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,300000.0,CHEMBL1901,Homo sapiens,Cholecystokinin A receptor,9606.0,,,AC50,uM,UO_0000065,,300.0
159007,159007,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25179386,[],CHEMBL5291785,Binding affinity towards human EDNRA in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,,,CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,30000.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606.0,,,AC50,uM,UO_0000065,,30.0
159008,159008,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25179387,[],CHEMBL5291785,Binding affinity towards human EDNRA in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,300000.0,CHEMBL252,Homo sapiens,Endothelin receptor ET-A,9606.0,,,AC50,uM,UO_0000065,,300.0
159009,159009,,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25180759,[],CHEMBL5291777,Agonist activity at human DRD1 in an in vitro cell-based assay measured by time-resolved fluorescence resonance energy transfer method,F,,,BAO_0000186,BAO_0000219,cell-based format,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,,,CHEMBL5291721,Nat Commun,2023.0,,CHEMBL186,CEFEPIME,CHEMBL186,,0,http://www.openphacts.org/units/Nanomolar,3940018,>,1,1,>,,AC50,nM,,30000.0,CHEMBL2056,Homo sapiens,Dopamine D1 receptor,9606.0,,,AC50,uM,UO_0000065,,30.0
