Unnamed: 0.1,Unnamed: 0,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
168000,168000,,,3603699,[],CHEMBL1291651,Antimicrobial activity against Pseudomonas aeruginosa after 18 to 20 hrs at 37degC by disc diffusion method,F,,,BAO_0003039,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1287793,Bioorg Med Chem Lett,2010.0,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,,0,http://qudt.org/vocab/unit#Millimeter,973619,=,1,1,=,,IZ,mm,,24.68,CHEMBL348,Pseudomonas aeruginosa,Pseudomonas aeruginosa,287.0,,,DIZ,mm,UO_0000016,,24.68
168001,168001,,Active,3635422,[],CHEMBL1614538,"PUBCHEM_BIOASSAY: Luminescence Microorganism-Based Dose Response HTS to Identify Compounds Cytotoxic to Streptococcus. (Class of assay: confirmatory) [Related pubchem assays: 1900 (Counter Screen), 1677 (Project Summary), 1902 (Retest at Dose), 1662 (Primary HTS)]",F,,,BAO_0000188,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,5.59,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,EC50,nM,,2548.0,CHEMBL612313,Streptococcus,Streptococcus,1301.0,,,EC50,um,UO_0000065,,2.548
168002,168002,,Active,3767931,[],CHEMBL1613983,"PUBCHEM_BIOASSAY: Luminescence Microorganism-Based Dose Confirmation HTS to Identify Compounds Cytotoxic to SK(-)GAS Group A Streptococcus. (Class of assay: confirmatory) [Related pubchem assays: 1677 (Project Summary), 1662 (Primary HTS)]",F,,,BAO_0000188,BAO_0000218,organism-based format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,5.74,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,EC50,nM,,1837.0,CHEMBL612389,Streptococcus sp. 'group A',Streptococcus sp. 'group A',36470.0,,,EC50,um,UO_0000065,,1.837
168003,168003,,Active,4128726,[],CHEMBL1614455,"PUBCHEM_BIOASSAY: A Counter Screen to identiry small molecule screen for inhibitors of the PhoP region in Salmonella Typhimurium. (Class of assay: confirmatory) [Related pubchem assays: 2253, 1863, 1981, 1874 ]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,5.02,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,IC50,nM,,9590.0,CHEMBL612545,,Unchecked,,,,IC50,um,UO_0000065,,9.59
168004,168004,,Active,4165058,[],CHEMBL1614458,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Aldehyde Dehydrogenase 1 (ALDH1A1). (Class of assay: confirmatory) [Related pubchem assays: 1030 (qHTS Validation Assay for Inhibitors of aldehyde dehydrogenase 1 (ALDH1A1))],F,,,BAO_0000186,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,4.85,0,http://www.openphacts.org/units/Nanomolar,1011204,=,7,1,=,,Potency,nM,,14125.4,CHEMBL3577,Homo sapiens,Aldehyde dehydrogenase 1A1,9606.0,,,Potency,um,UO_0000065,,14.1254
168005,168005,,Active,4303859,[],CHEMBL1614127,"PUBCHEM_BIOASSAY: A screen for inhibitors of the PhoP region in Salmonella Typhimurium using a modified counterscreen. (Class of assay: confirmatory) [Related pubchem assays: 2253, 1863, 1874 ]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,5.07,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,IC50,nM,,8460.0,CHEMBL612545,,Unchecked,,,,IC50,um,UO_0000065,,8.46
168006,168006,,Active,4421012,[],CHEMBL1614183,PUBCHEM_BIOASSAY: High Throughput Screen to Identify Inhibitors of Mycobacterium tuberculosis H37Rv. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,5.32,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,IC50,nM,,4822.0,CHEMBL612545,,Unchecked,,,,IC50,um,UO_0000065,,4.822
168007,168007,,Active,4643527,[],CHEMBL1613791,"PUBCHEM_BIOASSAY: A counter screen for small molecule screen for inhibitors of the PhoP region in Salmonella typhi. (Class of assay: confirmatory) [Related pubchem assays: 1850, 1864, 2252, 1985 ]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,5.8,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,IC50,nM,,1570.0,CHEMBL612545,,Unchecked,,,,IC50,um,UO_0000065,,1.57
168008,168008,,Inconclusive,4663463,[],CHEMBL1613797,PUBCHEM_BIOASSAY: qHTS Assay for Anthrax Lethal Toxin Internalization. (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,4.5,0,http://www.openphacts.org/units/Nanomolar,1011204,=,7,1,=,,Potency,nM,,31622.8,CHEMBL4372,Bacillus anthracis,Anthrax lethal factor,1392.0,,,Potency,um,UO_0000065,,31.6228
168009,168009,,Active,4686435,[],CHEMBL1613789,"PUBCHEM_BIOASSAY: A small molecule screen for inhibitors of the PhoP region in Salmonella Typhimurium. (Class of assay: confirmatory) [Related pubchem assays: 2253, 1981, 1874 ]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,5.02,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,IC50,nM,,9520.0,CHEMBL612545,,Unchecked,,,,IC50,um,UO_0000065,,9.52
168010,168010,,Active,4905788,[],CHEMBL1614064,"PUBCHEM_BIOASSAY: Luminescence Microorganism-Based Dose Confirmation HTS to Identify Inhibitors of Streptokinase Promotor Activity. (Class of assay: confirmatory) [Related pubchem assays: 1677 (Project Summary), 1662 (Primary HTS)]",F,,,BAO_0000188,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,6.01,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,EC50,nM,,973.0,CHEMBL1293228,Streptococcus pyogenes serotype M1,Streptokinase A,301447.0,,,EC50,um,UO_0000065,,0.973
168011,168011,,Active,5004891,[],CHEMBL1614100,"PUBCHEM_BIOASSAY: A small molecule screen for inhibitors of the PhoP region in Salmonella typhi. (Class of assay: confirmatory) [Related pubchem assays: 1864, 2252, 1985 ]",F,,,BAO_0000190,BAO_0000019,assay format,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL130,CHLORAMPHENICOL,CHEMBL130,5.31,0,http://www.openphacts.org/units/Nanomolar,1197313,=,7,1,=,,IC50,nM,,4850.0,CHEMBL612545,,Unchecked,,,,IC50,um,UO_0000065,,4.85
